"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://poconos.craigslist.org","ppp","4621500053","http://poconos.craigslist.org/cas/4621500053.html","4621500053","Sep 13","FWB","50","cas","casual encounters","Milford","Any sexy ladies interested? Please send pic and when we can get together? Looking to make this happen as soon as possible","2014-08-15T23:18:33-0400","2014-09-13T10:39:52-0400"," 0","m4w"
"2","http://poconos.craigslist.org","ppp","4621662262","http://poconos.craigslist.org/cas/4621662262.html","4621662262","Sep 13","Fantasy","52","cas","casual encounters","Stroud","Thinking about how it would be getting banged by a guy while lickin pussy!
Virgin ass 5'7 165
You be white hwp
Send pics n stats","2014-08-16T04:43:35-0400","2014-09-13T05:02:02-0400"," 0","m4mw"
"3","http://poconos.craigslist.org","ppp","4622610799","http://poconos.craigslist.org/cas/4622610799.html","4622610799","Sep 13","Have a bi","32","cas","casual encounters","Hazleton","Clean, normal, mostly straight guy with a bi-submissive fantasy that has been nagging at me for years. Only interested in clean, classy HWP as I am. I have pics for trade only after we voice verify that you are a M/F couple and you can voice verify that I'm a normal intelligent guy just looking to get wild for a night.
Im far away enough from the Poconos that we wont know each other but close enough that its easy for me to travel there.
Im five foot eleven inches tall and two hundred five pounds athletically built wish I was a little more toned but you wont be disappointed. Light humiliation is OK especially if the guy has a bigger cock than me. Only into oral with a guy, absolutely no anal play with a male.
I will show up and I will answer emails right away, will be checking messages frequently today.
    do NOT contact me with unsolicited services or offers","2014-08-16T17:23:33-0400","2014-09-13T16:47:46-0400"," 0","m4mw"
"4","http://poconos.craigslist.org","ppp","4622720094","http://poconos.craigslist.org/cas/4622720094.html","4622720094","Sep 15","nsa oral and more",NA,"cas","casual encounters","milford","37 white bi male,into discrete and casual adult fun,mutual oral and more with a right person,I can not host,reply with stats and location for real meeting,could meet 2 guys or group,still new to this ,but very open minded and serious","2014-08-16T18:42:17-0400","2014-09-15T08:07:36-0400"," 0","m4m"
"5","http://poconos.craigslist.org","ppp","4622723391","http://poconos.craigslist.org/cas/4622723391.html","4622723391","Sep 15","looking for discrete bi couple",NA,"cas","casual encounters","milford","hello,I am 38 white,bi male,good looking,slim,169lbs,5'9' tall,very discrete and respectful,would like to meet serious couple for adult fun,reply with location and stats for real meeting,please","2014-08-16T18:44:44-0400","2014-09-15T08:07:41-0400"," 0","m4mw"
"6","http://poconos.craigslist.org","ppp","4622832687","http://poconos.craigslist.org/cas/4622832687.html","4622832687","Sep 13","Masc hung visiting Strouds / casino","29","cas","casual encounters",NA,"Hot dude
Masc
Bi
In town for work
Very hot and hung
Put strouds in subject and pics r a must
I can host in hotel","2014-08-16T20:16:36-0400","2014-09-13T17:39:03-0400"," 0","m4m"
"7","http://poconos.craigslist.org","ppp","4622835509","http://poconos.craigslist.org/cas/4622835509.html","4622835509","Sep 12","Mount Airy Bi Fun","23","cas","casual encounters",NA,"Hot discrete bi couple 
Visiting 
Looking for a guy to watch or join
Or just the guy or girl can meet u
Very sexy and open minded
Send pics and what ur into
Put bi poconos in dibject","2014-08-16T20:19:13-0400","2014-09-12T22:41:57-0400"," 0",NA
"8","http://poconos.craigslist.org","ppp","4623667107","http://poconos.craigslist.org/cas/4623667107.html","4623667107","Sep 15","Ladies","53","cas","casual encounters","Stroud","Ladies 50 + that are looking for fun during the day, very oral here.
Thin lady is a +","2014-08-17T14:11:07-0400","2014-09-15T04:20:01-0400"," 0","m4w"
"9","http://poconos.craigslist.org","ppp","4623825722","http://poconos.craigslist.org/cas/4623825722.html","4623825722","Sep 14","Look for morning fun","50","cas","casual encounters","East stroudsburg","Look to have some morning fun    .  
6 ft. 185  like oral and anal
I can't host. HMU with stats and pic  
Up to try anything  .  Let me know what you like","2014-08-17T15:48:46-0400","2014-09-14T15:51:46-0400"," 2","m4m"
"10","http://poconos.craigslist.org","ppp","4625343947","http://poconos.craigslist.org/cas/4625343947.html","4625343947","Sep 15","woman wanted who fantasizes about group oral","58","cas","casual encounters",NA,"discreet clean only - send pic MWMS seeking a woman at a poker game to service all night","2014-08-18T14:56:30-0400","2014-09-15T11:22:33-0400"," 0","m4w"
