"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://modesto.craigslist.org","ppp","4611711471","http://modesto.craigslist.org/m4m/4611711471.html","4611711471","Sep 8","I want to play dress up like a good girl",NA,"m4m","men seeking men","stockton/modesto","hi guys. i am a married man drama free and drug free. i am looking for a man who likes to dress in women clothes and play with each other. I have never dressed before. i am not looking to do make up and all that, just maybe some panties and bra with nylons, even maybe a wig. i dont have any of this stuff so i would have to come to you and you can help me get dressed with your stuff. I love to watch CD porn and sissy porn and love to see men dressed as women. i am very short, only five foot 2 and i weigh 230 lbs, yes i am chubby but im nice looking for a man, clean shaven face, not much body hair and i am 39 years old. like everybody else i have likes and dislikes so please read and only message me if you think we are a match. thanks
likes: a good attitude is a must. drama free. no disease. be honest about yourself. respect limits.
dislikes: facial hair. smokers. drug users. bald head, i dont care if you have a wig, bald head is a turn off for me. pushy people.
 if you think we are a match  then please contact me i would like to do this tonight, thanks.","2014-08-09T18:27:50-0700","2014-09-08T17:45:43-0700"," 0",NA
"2","http://modesto.craigslist.org","ppp","4611723461","http://modesto.craigslist.org/cas/4611723461.html","4611723461","Sep 8","Skinny pussyboy CD wants dick","20","cas","casual encounters","Modesto","I'm 20 I like to be treated like a girl and dominated like one;)
I love big cocks
Looking for later ;)
If still up still looking;)
I need pics of your cock and what you plan to use me for;)!","2014-08-09T18:40:09-0700","2014-09-08T17:42:17-0700"," 0","m4m"
"3","http://modesto.craigslist.org","ppp","4611727869","http://modesto.craigslist.org/m4m/4611727869.html","4611727869","Sep 8","Looking for a cumslut? (;","19","m4m","men seeking men","Modesto","Horny looking to get your cock drained by somebody? hmu if you want a warm wet mouth around your dick. im down for a regular thing too","2014-08-09T18:44:51-0700","2014-09-08T17:40:03-0700"," 0",NA
"4","http://modesto.craigslist.org","ppp","4612002565","http://modesto.craigslist.org/cas/4612002565.html","4612002565","Sep 8","Hey good looking here for DL fun MfM",NA,"cas","casual encounters","209","I'm good looking and looking for a clean good looking FWB. Haven't found any1I'm interested in yet, so if you are the one, you must host and send pictures or no reply. I'm free now and ready to come over lol","2014-08-10T04:45:48-0700","2014-09-08T22:18:46-0700"," 0","m4mw"
"5","http://modesto.craigslist.org","ppp","4614839020","http://modesto.craigslist.org/cas/4614839020.html","4614839020","Sep 8","straight curious man looking for some big low hanging balls","39","cas","casual encounters","mod/manteca/stkn","Im straight but curious.. i have always got turned on looking at big nuts,, would like to play with some to see what its like.. thanks.. im chubby and short,, handsome latino guy... i am 39 and would prefer you be older.. 50 plus... even in the 60's","2014-08-11T19:08:55-0700","2014-09-08T17:45:13-0700"," 0","m4m"
"6","http://modesto.craigslist.org","ppp","4614839713","http://modesto.craigslist.org/cas/4614839713.html","4614839713","Sep 8","looking for older.. 60 plus",NA,"cas","casual encounters","stktn manteca  modesto","I am interested in meeting a older man who is a no drama kind of guy.. my first time so I want to feel comfortable.. I am latino chub.. short and handsome.","2014-08-11T19:09:32-0700","2014-09-08T17:45:25-0700"," 0","m4m"
"7","http://modesto.craigslist.org","ppp","4614926034","http://modesto.craigslist.org/cas/4614926034.html","4614926034","Sep 8","Quieres que te mame la verga?","20","cas","casual encounters","Modesto","Chico guapo blanco buen cuerpo std free. Busco latino guapo std free con rica verga que quiera que se la mame. Me gusta que me traten como puto. Bajate los pantalones y ponme a chupar tu verga hasta que te salga la leche en mi boca. Manda tu foto y eda","2014-08-11T20:30:56-0700","2014-09-08T19:08:48-0700"," 0","m4m"
"8","http://modesto.craigslist.org","ppp","4614934928","http://modesto.craigslist.org/m4m/4614934928.html","4614934928","Sep 8","Facefuck me, cum on my face","21","m4m","men seeking men","Modesto","Looking for now.
21 yo college jock VGL fit great cocksucker like it rough.
Love facials. Then throw me out on your porch with fresh cum on me.
No recip needed.
Be young like me, vgl, sane, safe, clean, d-free, HIV neg.
Send face pic in first email","2014-08-11T20:40:52-0700","2014-09-08T19:07:37-0700"," 0",NA
"9","http://modesto.craigslist.org","ppp","4615331803","http://modesto.craigslist.org/cas/4615331803.html","4615331803","Sep 8","Thick bottom teen",NA,"cas","casual encounters",NA,"I'm 18 years old 180 pounds 5'10 submissive bottom looking for a total top I can suck and that can fuck me. I'm clean std neg you be too you can text me 
2 five 9 fifteen 84","2014-08-12T07:37:02-0700","2014-09-08T17:30:52-0700"," 0","m4m"
"10","http://modesto.craigslist.org","ppp","4616528544","http://modesto.craigslist.org/cas/4616528544.html","4616528544","Sep 8","MIDNIGHT PUSSY LICKING","50","cas","casual encounters","MODESTO","LATE TONIGHT 
YOU WANTING A INCREDIBLE PUSSY LICKING CLIT SUCKING MULTI ORGASMIC EXPERIENCE? 
GUARANTEE YOU CUMMING AGAIN AND AGAIN
50 YEAR OLD WHITE HAPPY HEALTHY HORNY TEACHER WITH A PASSION FOR EATTING PUSSY
DISCRETE NO GAMES NO BS MINIMAL CHIT CHAT MAX SATISFACTION
PUT YOUR FAVORITE BASEBALL TEAM IN THE SUB LINE OF YOUR REPLY","2014-08-12T19:00:29-0700","2014-09-08T21:22:47-0700"," 0","m4w"
