"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://visalia.craigslist.org","ppp","4614695969","http://visalia.craigslist.org/cas/4614695969.html","4614695969","Sep 10","Mid 20s hot couple still  looking  for the same :)","26","cas","casual encounters","Visalia","Hey what's up guys we are a couple in our mid 20s looking to spice things up a little we are looking for a inshape couple not ken or Barbie but somehow hot ;) she is 5'5 120 pounds big round booty and 34c perky tits he is 5'6 160 pounds atletic build and have 7""  here are some pics u must send pics of body and face for response we will voice verify NO MEN at all","2014-08-11T17:18:20-0700","2014-09-10T11:15:44-0700"," 2","mw4mw"
"2","http://visalia.craigslist.org","ppp","4618449159","http://visalia.craigslist.org/cas/4618449159.html","4618449159","Sep 11","SHE WON'T..I WILL SUCK YOUR HARD COCK",NA,"cas","casual encounters","VISALIA","i am ready to suck your cock,swallow your load,and keep it between us.......one time or on a regular basis...darkened room at my place in downtown visalia","2014-08-14T01:50:49-0700","2014-09-11T16:34:51-0700"," 0","m4m"
"3","http://visalia.craigslist.org","ppp","4618785335","http://visalia.craigslist.org/cas/4618785335.html","4618785335","Sep 12","BBC FOR NSA",NA,"cas","casual encounters","visalia","Looking to have some fun tonight around 8-30 9 ish before work. 8 inches 5'10 170 lbs . Reply with pic or number to text","2014-08-14T08:28:45-0700","2014-09-12T09:00:16-0700"," 0","m4t"
"4","http://visalia.craigslist.org","ppp","4619104704","http://visalia.craigslist.org/m4m/4619104704.html","4619104704","Sep 11","Let the games begin!!!","40","m4m","men seeking men","northeast Visa","Great Big White Boy here....looking for a DARK, SMOOTH BOTTOM who's a great KISSER!!
Me = 42, 260, six foot three inches, 5.5 inches cut, hairy all over, goatee, lt brown/blue.
You MUST be cool with making out, cuddling, spooning, nipple play (which is VERY hott!!), and playing around in the shower with the lights real low.
Latino ++...... smooth ++......Very smooth +++++++","2014-08-14T11:14:29-0700","2014-09-11T08:43:56-0700"," 0","m4m"
"5","http://visalia.craigslist.org","ppp","4619816857","http://visalia.craigslist.org/mis/4619816857.html","4619816857","Sep 10","looking for Ashley from victory outreach",NA,"mis","missed connections","tulare","I'm looking for Ashley. This is matt. She lived with me for a week. I need to get ahold of her. Any help is appreciated.","2014-08-14T18:57:33-0700","2014-09-10T16:05:16-0700"," 0","m4w"
"6","http://visalia.craigslist.org","ppp","4619818927","http://visalia.craigslist.org/cas/4619818927.html","4619818927","Sep 10","lite Dom seeks sub or daughter for relationship","30","cas","casual encounters","tulare","I'm looking for an obedient sub or daughter to have a serious relationship with. If your not experienced that is OK. I'm a very patient man and love explore our wants and needs together. 18-30  and please reply with a pic.","2014-08-14T18:59:24-0700","2014-09-10T16:05:32-0700"," 0","m4w"
"7","http://visalia.craigslist.org","ppp","4619822086","http://visalia.craigslist.org/msr/4619822086.html","4619822086","Sep 10","incest roleplay",NA,"msr","miscellaneous romance","tulare","Looking for a girl 18 - 25 that would like to be my daughter or niece. I'm 37 and white. I'm tall and in shape. I can host and would love an ongoing relationship. Let's chat about our fantasies. Pic for pic.","2014-08-14T19:02:14-0700","2014-09-10T16:05:39-0700"," 0","m4w"
"8","http://visalia.craigslist.org","ppp","4620234308","http://visalia.craigslist.org/m4m/4620234308.html","4620234308","Sep 11","Any smooth, dark guys down for nipple worship?","40","m4m","men seeking men","northeast Visa","Great Big White Boy here....looking for a DARK, SMOOTH BOTTOM who's a great KISSER!!
Me = 42, 260, six foot three inches, 5.5 inches cut, hairy all over, goatee, lt brown/blue.
You MUST be cool with making out, cuddling, spooning, nipple play (VERY hott!!), and playing around in the shower.
Latino ++...... smooth ++......Very smooth +++++++","2014-08-15T06:48:58-0700","2014-09-10T23:59:35-0700"," 0","m4m"
"9","http://visalia.craigslist.org","ppp","4620712171","http://visalia.craigslist.org/cas/4620712171.html","4620712171","Sep 12","Weekend Fun","39","cas","casual encounters",NA,"I'm looking for a ddf, nsa female who wants to get that pussy licked and pounded. I don't care if your married or single, it's all about pleasing you. I can't host but we can get a room or have some car fun. Either way you'll get yours. Please put favorite color in subject and send a pic.  I'll send one back and hopefully we can get together and do this. I look forward to making you cum.","2014-08-15T11:11:07-0700","2014-09-12T05:51:36-0700"," 0","m4w"
"10","http://visalia.craigslist.org","ppp","4620789711","http://visalia.craigslist.org/cas/4620789711.html","4620789711","Sep 11","Big&Tall, seeks full body contact","41","cas","casual encounters","northeast visalia","41, six foot two, 260, 5.5 cut, white and Hairy All over. I love kissing, cuddling, spooning, I'm down! 
I'm top only......smooth-assed latino bottom boys are my one weakness!!
And if your into NIPPLE PLAY, then you and I might be VERY good friends!!","2014-08-15T11:51:50-0700","2014-09-11T16:12:36-0700"," 0","m4m"
