"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://longisland.craigslist.org","ppp","4625090800","http://longisland.craigslist.org/cas/4625090800.html","4625090800","Sep 15","Domme friend to chat with","37","cas","casual encounters","suffolk","Just looking for a new friend that wants to chat over email to get to know one another and who is open minded and Domme. I'd like an ownership of me to form alongside the friendship, whereas I become your slave. If we become friends and get along it could be taken off line, but let's get there before crossing that bridge.
any age between 23-50, and on LI.
send age, stats, location for a response.
*important note, this will not be a financial relationship of any sort. do not bother if you are looking for a sugar daddy or roses or tribute.","2014-08-18T12:54:06-0400","2014-09-15T13:55:34-0400"," 0","m4w"
"2","http://longisland.craigslist.org","ppp","4625663768","http://longisland.craigslist.org/cas/4625663768.html","4625663768","Sep 15","Looking to meet up with a local large DD chested woman","30","cas","casual encounters","Rocky Point/Suffolk","I have a big boob fetish and like to meet with a real local woman for some good times.
No Games and No BS
Put your Bra Size in the subject so I know your not spam and send a pic if you can(non face is fine)
BBW's are more than welcome to reply.
 I Meet in Suffolk ONLY and anytime... day or late night
 I am for real please be the same.","2014-08-18T17:45:56-0400","2014-09-15T16:34:12-0400"," 0","m4w"
"3","http://longisland.craigslist.org","ppp","4625988503","http://longisland.craigslist.org/stp/4625988503.html","4625988503","Sep 15","Can I massage your feet? :)","35","stp","strictly platonic","Nassau","Hey there, I'm a 35 year old, good looking married guy looking to meet a woman eho enjoys having their feet massaged.  I'm not looking for anything more pr any other motives.  I'm just a normal guy with a huge female foot fetish. (guess I'm not THAT normal if I'm on here looking to rub a strange woman's feet lol) 
I'm 6'2, 180lbs with short brown hair and blue eyes from Nassau county. Being married, I do need discretion and if you are involved as well, your privacy would of course be respected as well.  We could meet somewhere in public to just say hi and take it from there.  I'm very easy going with a fun personality and sense of humor.  Hopefully you'll see ;)","2014-08-18T21:22:59-0400","2014-09-15T16:33:53-0400"," 0","m4w"
"4","http://longisland.craigslist.org","ppp","4626549617","http://longisland.craigslist.org/m4w/4626549617.html","4626549617","Sep 15","Day time fun girl","40","m4w","men seeking women","east islip","40 wm seeking ,discreet, nice ,White girl for daytime mutual relationship please write a little about yourself and write DAY in title","2014-08-19T10:41:15-0400","2014-09-15T15:13:07-0400"," 0","m4w"
"5","http://longisland.craigslist.org","ppp","4627474571","http://longisland.craigslist.org/cas/4627474571.html","4627474571","Sep 15","Public","25","cas","casual encounters","L.I.","I want to meet up in a park, bathroom, changing room, neighbors pool, anywhere public to have sex. Though it's irrelevant, I do have my own place on long island. I also drive. Lmk if this sounds interesting to you and please send a pic","2014-08-19T18:50:42-0400","2014-09-15T16:28:04-0400"," 0","m4w"
"6","http://longisland.craigslist.org","ppp","4628069987","http://longisland.craigslist.org/cas/4628069987.html","4628069987","Sep 15","are you curious about this at all ?","49","cas","casual encounters","sayville","I would love to talk to a woman who likes, or is curious, about being a Submissive . or being in someone elses control .  
Do you like being told what to do by a man in intimate situations? 
Do you like being a good girl and doing as you're told? 
Do you like being on your knees? 
Do you like being called naughty names?
Do you like having your hands tied? 
Do you like being spanked? 
Do you like having your hair pulled?
I can be very tender and affectionate","2014-08-20T08:28:08-0400","2014-09-15T15:22:23-0400"," 0","m4w"
"7","http://longisland.craigslist.org","ppp","4629281665","http://longisland.craigslist.org/cas/4629281665.html","4629281665","Sep 15","gym friend","30","cas","casual encounters",NA,"Hi i am looking for a guy to work out with,we can work out every other day or you like it. Please be close to my stats and age. email me any time and I will tell you all the details. Only serious guys thank you.","2014-08-20T20:24:19-0400","2014-09-15T13:06:18-0400"," 0","m4m"
"8","http://longisland.craigslist.org","ppp","4629983115","http://longisland.craigslist.org/cas/4629983115.html","4629983115","Sep 15","Attached or married......","40","cas","casual encounters","LI","Hello, just feeling a little lonely and I will like to find someone with a great personality who want to talk about anything, life, family, good and bad things from our life.......
maybe we can have a cup of coffee....maybe lunch....
Hope you have a great day.....thanks for reading my add....","2014-08-21T11:27:04-0400","2014-09-15T14:02:02-0400"," 0","m4w"
"9","http://longisland.craigslist.org","ppp","4630136491","http://longisland.craigslist.org/cas/4630136491.html","4630136491","Sep 15","are you a submissive mom","50","cas","casual encounters","lindenhurat","Fuck taking you out on a date for dinner and a movie. I just want you down on your fucking knees you cheap dirty little whore!! Taking every inch of my long black cock in all 3 of your holes. You've been totally dissatisfied with the type of ""men"" you've been meeting lately. Nothing but a bunch of soft, overly chivalrous and emotional little boys wanting to court you. you know the whole wine and dine, boring 21 questions situation. but in your subconscious mind you so badly want to be submissive and sexually dominated by a real DOM you really want to be used simply for my sexual gratification. to be fucked like a cheap $two whore on payday behind closed doors. youre age race nor body type does not matter to me just as long you're a filthy whore by nature. send me a picture in your 1st email of what you look like. put ""whore"" in the subject line so I can separate the real from spam.
No men please","2014-08-21T12:45:26-0400","2014-09-15T15:22:31-0400"," 0","m4w"
"10","http://longisland.craigslist.org","ppp","4630199128","http://longisland.craigslist.org/m4w/4630199128.html","4630199128","Sep 15","married good looking average build seeking similar","46","m4w","men seeking women",NA,"I am unhappily married. So are you. We have full schedules, kids music, sports, work, etc. Where is the fun for ourself?  We have couple hours a week after work to meet for coffee, drinks, dinner, romance. Let's get some excitement back into our lives. Daily text, possible phone calls, let's become a part of each other's lives. We can be support role to each other. Looking for GOOD LOOKING, average build, we both know we have put on a few pounds, but we still look great! Lol. Are you similar to me? Mid 40s but mentally still feel 30! YES, I have been looking for a while, but honestly starting to think there are no normal average build people reading these postings. Willing to share pics.","2014-08-21T13:16:29-0400","2014-09-15T15:02:28-0400"," 0",NA
