"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://bloomington.craigslist.org","ppp","4620083469","http://bloomington.craigslist.org/cas/4620083469.html","4620083469","Sep 13","Looking for larger woman or BBW","4748","cas","casual encounters","Bloomington/Bedford","It has been too long since I've had the touch of a woman and had my head between her legs licking her. It is time to find that special person for that special time again. If you feel that is you, drop me a line. (A  pic would be nice too.) I am not worried about age/race.( If you are an hispanic thats a plus.) White, blonde, few extra pounds here with a very large lickable clit. Newbies are welcomed. NO men or couples please. Hubby will join us and use his thick cock and talented mouth on us both. Can't wait to hear from you.","2014-08-15T06:32:01-0400","2014-09-13T19:22:53-0400","0","mw4w"
"2","http://bloomington.craigslist.org","ppp","4621209742","http://bloomington.craigslist.org/cas/4621209742.html","4621209742","Sep 14","Fuck me silly","40","cas","casual encounters","Seymour (area)","Cum slut bottom here looking for a top with a big dick and lots of cum, to fuck my ass and my face, I want your cum on me in me and everywhere. 
I can't host but I can travel some, around the seymour area, serious only, and worth your while.
eight one two two one six three seven one one ready for you.","2014-08-15T19:00:38-0400","2014-09-14T09:55:12-0400","0","m4m"
"3","http://bloomington.craigslist.org","ppp","4622891729","http://bloomington.craigslist.org/cas/4622891729.html","4622891729","Sep 14","Anyone a chubby chaser?","27","cas","casual encounters","Bloomington","27, bi, married here. Big dude. Does anyone under 30 get into guys like me? If you do, hit me up and let's chat. Have a place to meet if it gets to that point.","2014-08-16T21:12:32-0400","2014-09-14T01:21:33-0400","0","m4m"
"4","http://bloomington.craigslist.org","ppp","4623107739","http://bloomington.craigslist.org/cas/4623107739.html","4623107739","Sep 14","Quickie:  Smooth bottom guy",NA,"cas","casual encounters","Bloomington","I am a bottom guy HOSTNG near downtown; d/d free and very clean in shape and nice smooth ass: 5'11"" 165. Ready in a dark room on my stomach. Lets keep it anonymous. Please give me your stats and keep this to a very few messages.","2014-08-17T02:17:39-0400","2014-09-14T05:50:44-0400","0","m4m"
"5","http://bloomington.craigslist.org","ppp","4623282408","http://bloomington.craigslist.org/cas/4623282408.html","4623282408","Sep 13","Smooth/Anon Bottom guy in a dark room","37","cas","casual encounters","Bloomington","Slender bottom guy naked in a dark room, face down and ready: 6' 155 Smooth ass and legs d/d and very clean.  HOSTING.
Your stats Please.","2014-08-17T09:45:33-0400","2014-09-13T21:05:31-0400","0","m4m"
"6","http://bloomington.craigslist.org","ppp","4623479318","http://bloomington.craigslist.org/m4w/4623479318.html","4623479318","Sep 15","Why is this difficult to find?","26","m4w","men seeking women","Bloomington","I love the feeling of holding a special lady in my arms tightly close to me, feeling her warmth and her scent and being able to be close and affectionate with each other.
I am pretty burned out on meaningless sex and honestly I have made something of a promise to myself that I'am not having sex until it's with someone special and deep feelings are exchanged. 
Sadly I have not had the aforementioned affection and close personal contact in some time.
I'm hoping there is a lady out there who might read this and be looking for the same. 
I will not cuddle with just anyone though. Before meeting we will share pics to determine level of attraction and go from there.
YOU MUST Be ok with coming to me also.","2014-08-17T12:15:34-0400","2014-09-15T13:05:03-0400","0",NA
"7","http://bloomington.craigslist.org","ppp","4624172284","http://bloomington.craigslist.org/cas/4624172284.html","4624172284","Sep 15","Anyone a chubby chaser?","27","cas","casual encounters","Bloomington","27, bi, married here. Big dude. Does anyone under 30 get into guys like me? If you do, hit me up and let's chat. Have a place to meet if it gets to that point.","2014-08-17T19:51:50-0400","2014-09-15T14:21:20-0400","0","m4m"
"8","http://bloomington.craigslist.org","ppp","4624197513","http://bloomington.craigslist.org/cas/4624197513.html","4624197513","Sep 15","Regular Discrete fun","27","cas","casual encounters","IU","Discrete college student here looking for a regular chill dude. 27 6 ft, fit n athletic. 8 inch. An athletic good looking guy around my age would be great. Hit me up with some stats and pics.","2014-08-17T20:11:41-0400","2014-09-15T00:13:41-0400","0","m4m"
"9","http://bloomington.craigslist.org","ppp","4624276519","http://bloomington.craigslist.org/cas/4624276519.html","4624276519","Sep 15","Awesome Sex and Intense Snuggling.","26","cas","casual encounters","bloomington","Hello there, thanx for reading my ad on here. I am looking for a lady to have some awesome sex inter-mixed with intense snuggling and cuddling tonight and everynight that this ad is up.
Mutual attraction is required of course however rest assured I am not shallow and care much more about a person's personality then their physical attributes. That being said I train intensively on a daily basis for upcoming mud runs ( I Can't wait!) and take care of myself in every aspect.
I am drug and disease free Man of course and I have lots of condoms which WILL be used for both our benefit.
I am interested in just about every fetish and kink; I have done just about everything sexually so If you have a particular fantasy in mind then feel free to share it and I'm almost certain we can make it happen.
I absolutely love bringing women to multiple orgasms with my tongue!
I also absolutely love when a lady bears down and hugs my cock tight as she cums!
My cock is 7 1/2 inches long and 2 inches THICK.
My stats are listed off to the side of this post as all the pertinent details to form a point of view of my appearance. Enjoy the pics as well.
This can be a one time thing or an ongoing arrangement. Whichever one is up to you and your choice. 
I have three requirements that must be met in order for us to meet.
#1.Anytime my thick velvet over steel cock penetrates you a condom WILL be used.
#2.Cuddling,Snuggling,spooning and general closeness with affection is required.
#3.If you come over and we find ourselves in bed you must stay the night.
If you like what you have read then send me a text to my cell. Latest I will be available is 12:30 am.
My # is Eight won 2 three Nien 1 Zero Fiive 0 One","2014-08-17T21:16:14-0400","2014-09-15T13:06:54-0400","3","m4w"
"10","http://bloomington.craigslist.org","ppp","4624572830","http://bloomington.craigslist.org/cas/4624572830.html","4624572830","Sep 14","I want to..","22","cas","casual encounters","Columbus","I want to do this to you. I'm tall, attractive, low 20's in age and educated. Good hygiene is a must. Email if possibly interested. Send a picture as well if you wouldn't mind and we'll go from there! Put ""I want to"" in the subject line.","2014-08-18T05:38:13-0400","2014-09-14T04:49:03-0400","0","m4w"
