"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://plattsburgh.craigslist.org","ppp","4606250112","http://plattsburgh.craigslist.org/cas/4606250112.html","4606250112","Sep 5","Want some kickass head??",NA,"cas","casual encounters","Pburgh","I'm straight but curious and looking to play with another mans cock on the dl. I don't want any recip, my fantasy is only to get you off!
I've been watching a lot of big cock porn lately and I really want to experiment with one... jerk you off from soft to hard, edging, may try licking or sucking if I'm comfortable with you. 
Must be respectful of my boundaries, obviously clean and private. Would make this a regular thing if possible. Okay exchanging some emails since I'm not just gonna run over and hop on your dick. Most days before 5pm are best but other times can be arranged. Let's chat and if not interested then no worries.
Just don't be an asshole","2014-08-06T14:42:03-0400","2014-09-05T14:15:46-0400"," 0","m4m"
"2","http://plattsburgh.craigslist.org","ppp","4608501304","http://plattsburgh.craigslist.org/cas/4608501304.html","4608501304","Sep 5","We have what the others don't!","23","cas","casual encounters","Plattsburgh Area","We are a young couple looking for an attractive female. We have had threesomes a couple of times and truly love the chemistry. 
He is 6', muscular and bearded.
She is 5'5"", curvy with brown hair. 
We are both attractive and take care of ourselves.
Our goal is Pleasure and that can certainly be expected and exceeded.
Multiple Orgasms Promised","2014-08-07T20:52:35-0400","2014-09-05T19:45:00-0400"," 0","mw4w"
"3","http://plattsburgh.craigslist.org","ppp","4611794531","http://plattsburgh.craigslist.org/cas/4611794531.html","4611794531","Sep 6","looking to meet someone","20","cas","casual encounters","Around Plattsburgh","I would really like to meet someone . Looking for tonight or tomorrow or spend the night together if you like let me know. all guys welcome  bearded a plus but not a must. Very Discreet!!! . I am five eight, one thirty five and smooth. You should be masc and under 45.   Send Pic and stats and lets make this happen I am really really horny.
No Pic No reply !!!!","2014-08-09T23:00:07-0400","2014-09-06T22:13:20-0400"," 0","m4m"
"4","http://plattsburgh.craigslist.org","ppp","4613643374","http://plattsburgh.craigslist.org/cas/4613643374.html","4613643374","Sep 7","outdoor play",NA,"cas","casual encounters","plattsburgh area","athletic jock looking for some local outdoor swapping, i prefer slender buds, DDF and discreet. 142, 5 ten, prefer under 45","2014-08-11T10:58:23-0400","2014-09-07T12:19:14-0400"," 2","m4m"
"5","http://plattsburgh.craigslist.org","ppp","4614247518","http://plattsburgh.craigslist.org/cas/4614247518.html","4614247518","Sep 8","BBW admire & lover alone in Lake Placid",NA,"cas","casual encounters","Lake Placid","Im here in Lake Placid all alone for a few day for a conference looking for
Lonely BBW woman that need there desire forfil HMMMMMMMMMMMMM im an Hispanic Latin lover looking for you...","2014-08-11T15:49:59-0400","2014-09-08T07:35:48-0400"," 3","m4w"
"6","http://plattsburgh.craigslist.org","ppp","4614702333","http://plattsburgh.craigslist.org/m4m/4614702333.html","4614702333","Sep 9","39 yo top 4 young bottoms","39","m4m","men seeking men","Plattsburgh","39 yo white male Looking for young bottoms under 30 subs ok drug and disease free. Looking for ltr or fwb send stats and pic of sss in response","2014-08-11T20:22:58-0400","2014-09-09T17:00:38-0400"," 0",NA
"7","http://plattsburgh.craigslist.org","ppp","4615147405","http://plattsburgh.craigslist.org/cas/4615147405.html","4615147405","Sep 7","Tri","50","cas","casual encounters","Wherever","Looking for some sucking action. You host or we do outdoors. Only thing I ask is that you be clean .","2014-08-12T08:04:48-0400","2014-09-07T10:41:31-0400"," 0","m4m"
"8","http://plattsburgh.craigslist.org","ppp","4616823098","http://plattsburgh.craigslist.org/cas/4616823098.html","4616823098","Sep 8","Let's have a daytime adventure!",NA,"cas","casual encounters","plattsburgh","Do you have needs and desires that are not being met at home? Need to feel alive again ? Let's get together and explore each other's bodies . I am very real and ready now. send a number to text so we can get this started.","2014-08-13T07:24:03-0400","2014-09-08T08:15:25-0400"," 0","m4w"
"9","http://plattsburgh.craigslist.org","ppp","4617472524","http://plattsburgh.craigslist.org/cas/4617472524.html","4617472524","Sep 9","your big dick, my mouth",NA,"cas","casual encounters","Pburgh","I'm looking to get on my knees and deepthroat a nice big cock(s). Bicurious just looking to give head to a clean discreet man. I cannot host, you must or know a spot. No recip, just relax and enjoy my mouth and throat working over your big dick! Let's do this, send a cock pic to get this moving.
If ad is up, I'm still looking","2014-08-13T14:21:17-0400","2014-09-09T08:34:56-0400"," 0","m4m"
"10","http://plattsburgh.craigslist.org","ppp","4617631715","http://plattsburgh.craigslist.org/cas/4617631715.html","4617631715","Sep 9","Cocksucker 4 you",NA,"cas","casual encounters","plattsburgh","I'm bi and looking to play with another mans cock on the dl. I don't want any recip, my fantasy is only to get you off!
I've been watching a lot of big cock porn lately and I really want to experiment with one... jerk you off from soft to hard, edging, may try licking or sucking if I'm comfortable with you. 
Must be respectful of my boundaries, obviously clean and private. Would make this a regular thing if possible. Okay exchanging some emails since I'm not just gonna run over and hop on your dick. Most days before 5pm are best but other times can be arranged. Let's chat and if not interested then no worries.
Just don't be an asshole","2014-08-13T15:42:46-0400","2014-09-09T08:28:39-0400"," 0","m4m"
"11","http://plattsburgh.craigslist.org","ppp","4617689146","http://plattsburgh.craigslist.org/cas/4617689146.html","4617689146","Sep 9","Downtown head","26","cas","casual encounters","Plattsburgh","If you happen to be downtown and are looking for some pleasure hit me up! I can also drive within a reasonable distance.
Stats and pics appreciated in first email","2014-08-13T16:13:44-0400","2014-09-09T20:06:21-0400"," 0","w4m"
"12","http://plattsburgh.craigslist.org","ppp","4619529493","http://plattsburgh.craigslist.org/cas/4619529493.html","4619529493","Sep 7","r there any women that do not use a safe site","50","cas","casual encounters",NA,"all i see on this site is women that need  sex but u have to be safe or they do not f--k   what happened to the old days when u meet on a back road and enjoy your self if u r of age age does not matter sex is sex married or singel who give's crap u r just having sex to enjoy your self's what is there only men on this site i am not shy if your clean ddf weight is no problum  and be real","2014-08-14T18:16:19-0400","2014-09-07T19:39:34-0400"," 0","m4w"
"13","http://plattsburgh.craigslist.org","ppp","4619850404","http://plattsburgh.craigslist.org/cas/4619850404.html","4619850404","Sep 7","Looking for another woman...","56","cas","casual encounters","Plattsburgh area","Hello,
We are a guy and gal couple looking for another woman for some 3 way fun! We are clean and disease free. We can host. Social drinkers/non drinkers, smokers/non smokers are welcome to apply. Hope to hear from you!","2014-08-14T22:28:39-0400","2014-09-07T20:01:44-0400"," 0","mw4w"
"14","http://plattsburgh.craigslist.org","ppp","4621260908","http://plattsburgh.craigslist.org/cas/4621260908.html","4621260908","Sep 8","married lookin for nsa","32","cas","casual encounters","plattsburgh","Anyone wanna have nsa with a married man tonite now if so reply with nsa. Im 32 married just looking for a releif im ddf just lookin for now or an on goin thing if this good to u reply","2014-08-15T19:38:31-0400","2014-09-08T22:52:32-0400"," 0","m4w"
"15","http://plattsburgh.craigslist.org","ppp","4621699870","http://plattsburgh.craigslist.org/cas/4621699870.html","4621699870","Sep 9","rim my ass",NA,"cas","casual encounters","plattsburgh","rim my ass lick the back of my balls work my cock as i fuck your ass man
man 2 man, groups, couples all male or male female
into kink are you?
no pix
don't care about stats
prefer non smokers no drugs
be clean no sti
you host","2014-08-16T07:04:55-0400","2014-09-09T09:19:40-0400"," 0","m4m"
"16","http://plattsburgh.craigslist.org","ppp","4621706772","http://plattsburgh.craigslist.org/cas/4621706772.html","4621706772","Sep 9","u b older",NA,"cas","casual encounters","pltssbrgh","like to play or date 60+ retired older white bottom-bottom versatile men. hairy ass a plus. clean.  You host locally only","2014-08-16T07:21:17-0400","2014-09-09T09:12:54-0400"," 0","m4m"
"17","http://plattsburgh.craigslist.org","ppp","4623181795","http://plattsburgh.craigslist.org/stp/4623181795.html","4623181795","Sep 8","My continuing education on women",NA,"stp","strictly platonic","plattsburgh","I have always been fascinated about human behavior. I am on a quest to know all I can about how women think and behave. I would like to correspond with a woman, any age, about your life and thoughts. All subjects open for discussion, life, work, sex, children, friends, politics etc. I am very open minded and non judgmental . I believe you could also learn about men from me.  Give it a try, if you don't like it you can stop at any time. Thank you in advance for your response.","2014-08-17T07:02:06-0400","2014-09-08T17:44:10-0400"," 0","m4w"
"18","http://plattsburgh.craigslist.org","ppp","4628873978","http://plattsburgh.craigslist.org/cas/4628873978.html","4628873978","Sep 8","i want to eat some pussy","46","cas","casual encounters","bloomingdale","im a very horny 46 year old male who wants to eat some pussy,,im very good at it and you will be pleased in every way","2014-08-20T16:03:07-0400","2014-09-08T07:13:21-0400"," 4","m4w"
"19","http://plattsburgh.craigslist.org","ppp","4629479713","http://plattsburgh.craigslist.org/cas/4629479713.html","4629479713","Sep 7","I can host near Campus",NA,"cas","casual encounters","Plattsburgh","Is there anyone in Plattsburgh looking for some NSA fun near campus?  Need to keep this discreet.  I am clean and safe .... you need to be also.  If you are looking for some hot fun tonight or tomorrow .... send me your stats and pics.  tell me if your cut or uncut in the subject line so I know you are real.","2014-08-20T23:16:52-0400","2014-09-07T21:59:39-0400"," 0","m4m"
"20","http://plattsburgh.craigslist.org","ppp","4629480956","http://plattsburgh.craigslist.org/cas/4629480956.html","4629480956","Sep 6","Chubby Chasers???","38","cas","casual encounters","Plattsburgh","Any 18-30yo men out there looking for a stocky build guy?  I am clean and safe and expect you to be the same.  I am NOT obese but also not a gym rat.  You can be chubby or slim or any in between.  Hit me up for some fun.  This can be a one time thing or if we like ... then lets make more out of it.  I will be waiting to hear from you.","2014-08-20T23:18:13-0400","2014-09-06T21:22:54-0400"," 0","m4m"
"21","http://plattsburgh.craigslist.org","ppp","4629838375","http://plattsburgh.craigslist.org/cas/4629838375.html","4629838375","Sep 7","not getting what u need at home",NA,"cas","casual encounters","wilmington","are you horny and your wife or girlfriend not giving you what you need? then hit me up come over and use me how you want! hit me up soon I'm hwp you be too the bigger your cock the better hope to hear from you soon your stats and pic get mine let me know what you want and change the subject to ""fuck you good""","2014-08-21T10:01:37-0400","2014-09-07T11:12:52-0400"," 0","m4m"
"22","http://plattsburgh.craigslist.org","ppp","4630993333","http://plattsburgh.craigslist.org/cas/4630993333.html","4630993333","Sep 6","I can host near Campus",NA,"cas","casual encounters","Plattsburgh","Is there anyone in Plattsburgh looking for some NSA fun near SUNY Campus?  Need to keep this discreet.  I am clean and safe .... you need to be also.  If you are looking for some hot fun tonight or tomorrow .... send me your stats and pics.  tell me if your cut or uncut in the subject line so I know you are real.","2014-08-21T21:34:52-0400","2014-09-06T21:22:41-0400"," 0","m4m"
"23","http://plattsburgh.craigslist.org","ppp","4631287609","http://plattsburgh.craigslist.org/cas/4631287609.html","4631287609","Sep 6","Sensual erotic and  hot kisser for you",NA,"cas","casual encounters","clinton/essex co","Are you lonesome and horny because your man isn't  paying attention to you. My long distance GF is too busy for me so I need the attention too and will help you out. I am good looking with a nice package and free this time of year day or night.  I am a very discrete man that can meet you  when your hubby is at work and kids are in school.  I  can host in my indoor hot tub room just off the master bedroom or meet you where it would be safe for both of us. You can let loose and be that young girl again and have fun that your man won't do.  I am a real nice divorced male disease and drugs free, 5.9 tall, average body, very little body hair and a nice package with no place to go. This must  be discrete.  Lets have fun while you are alone day or over night and enjoy life while we can enjoy it . I am a lover, not a crazy weirdo ready  to enjoy an erotic fun time as many times as you like.  I want quality not quanity.  lets start French kissing now.  You will be happy.","2014-08-22T07:52:12-0400","2014-09-06T06:25:13-0400"," 0","m4w"
"24","http://plattsburgh.craigslist.org","ppp","4631916089","http://plattsburgh.craigslist.org/cas/4631916089.html","4631916089","Sep 9","Looking for a footjob","28","cas","casual encounters","Plattsburgh","Ladies I am looking for someone to come over and give me a footjob. There dosnt need to be anything else happening just you stroking me off with your feet. Unless you want to do more. Please have pics with your response. The pic is not me just what I am looking for.","2014-08-22T14:17:14-0400","2014-09-09T08:50:33-0400"," 0","m4w"
"25","http://plattsburgh.craigslist.org","ppp","4632041064","http://plattsburgh.craigslist.org/cas/4632041064.html","4632041064","Sep 8","Long slow BJ for U",NA,"cas","casual encounters","Pburgh","I'm curious and looking to play with another mans cock on the dl. I don't want any recip, my fantasy is only to get you off!
I've been watching a lot of big cock porn lately and I really want to experiment with one... jerk you off from soft to hard, edging, may try licking or sucking if I'm comfortable with you. 
Must be respectful of my boundaries, obviously clean and private. Would make this a regular thing if possible. Okay exchanging some emails since I'm not just gonna run over and hop on your dick. Most days before 5pm are best but other times can be arranged. Let's chat and if not interested then no worries.
Just don't be an asshole","2014-08-22T15:21:24-0400","2014-09-08T15:37:08-0400"," 0","m4m"
"26","http://plattsburgh.craigslist.org","ppp","4632088923","http://plattsburgh.craigslist.org/cas/4632088923.html","4632088923","Sep 9","First time","29","cas","casual encounters","Plattsburgh","bi curious looking to try something new. The thought of a guys hard cock gets me so horny. I'm looking to start with mutual j/o and work up from there maybe a bj if it feels right. If this works out we could make it a regular thing. Please have pics. I do.","2014-08-22T15:47:01-0400","2014-09-09T08:50:15-0400"," 0","m4m"
"27","http://plattsburgh.craigslist.org","ppp","4633006914","http://plattsburgh.craigslist.org/cas/4633006914.html","4633006914","Sep 8","NSA oral","35","cas","casual encounters","ausable","HWP here 6 ft 1. 35 y/o. Looking to give some  NSA oral.  Can't host today, but can travel or can meet outside.    Like hung and older.","2014-08-23T09:12:16-0400","2014-09-08T10:45:19-0400"," 0","m4m"
"28","http://plattsburgh.craigslist.org","ppp","4633038875","http://plattsburgh.craigslist.org/cas/4633038875.html","4633038875","Sep 6","horny dude","32","cas","casual encounters","plattsburgh","horny and discreet, looking for rainy day hot time. if interested you must be ddf athletic build and under 45, show you pics and stats or get deleted","2014-08-23T09:39:46-0400","2014-09-06T13:25:57-0400"," 2","m4m"
"29","http://plattsburgh.craigslist.org","ppp","4634070894","http://plattsburgh.craigslist.org/cas/4634070894.html","4634070894","Sep 7","Any students looking for discreet place to have some DL fun **m4m**","37","cas","casual encounters","Plattsburgh","Looking for Horny students who are needing a discreet place to have some fun.  I can host anytime today or tonight.  Send me stats and pics and we can make this happen quickly.","2014-08-23T20:15:25-0400","2014-09-07T22:01:42-0400"," 0","m4m"
"30","http://plattsburgh.craigslist.org","ppp","4634428004","http://plattsburgh.craigslist.org/cas/4634428004.html","4634428004","Sep 7","Sunday Morning Cock Swap",NA,"cas","casual encounters","Plattsburgh Area","Hey .. my cock is hard and I'm looking to meet up with someone else who wants to have some clean safe fun with another dudes cock.  Prefer to meet other bi or curious guys on D/L.  Send me a pic and or your number to text.  Hoping to meet up this morning if we can.","2014-08-24T07:13:08-0400","2014-09-07T05:44:39-0400"," 0","m4m"
"31","http://plattsburgh.craigslist.org","ppp","4634930285","http://plattsburgh.craigslist.org/cas/4634930285.html","4634930285","Sep 9","Any hard working guys need to relax give out massages",NA,"cas","casual encounters","Chazy","Hello  if u looking for a massage u came to the right 
Place we ask u if u want a full body or part massage
We make sure u cover up u  can stay in shorts
No sex or touching us 
Full body 
Back
Neck 
Shoulder  let us know want u what Ty 
Email for information  please don't ask for pic 
It's only a massage","2014-08-24T14:24:25-0400","2014-09-09T11:14:17-0400"," 0","t4m"
"32","http://plattsburgh.craigslist.org","ppp","4635725021","http://plattsburgh.craigslist.org/cas/4635725021.html","4635725021","Sep 8","looking for a late night friend with benefits","21","cas","casual encounters","west chaazy","hey I'm looking for a girl where there's no strings attached, we just meet up fuck and leave. it can be ongoing or a one time thing up to you. also hoping to find someone close to my area. if you see this ad up I'm still looking. hope to hear from you","2014-08-25T01:15:15-0400","2014-09-08T11:24:46-0400"," 0","m4w"
"33","http://plattsburgh.craigslist.org","ppp","4636042919","http://plattsburgh.craigslist.org/cas/4636042919.html","4636042919","Sep 5","Welcome back bj","21","cas","casual encounters","Plattsburgh","It's good seeing all the hot guys again. All the hard bodied jocks, the beefy frat guys. Would love to get on my knees for you and your friends.
Msg me if interested. Pics and stats to the front of the line.
Put ""welcome back"" in headline so I know you're real","2014-08-25T10:31:25-0400","2014-09-05T15:57:51-0400"," 0","w4m"
