"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://sfbay.craigslist.org","ppp","4623692816","http://sfbay.craigslist.org/sfc/m4w/4623692816.html","4623692816","Sep 15","Single guy looking for a cuckold relationship","33","m4w","men seeking women","mission district","This isn't something you can bring up on a first date so here I am....  I know this is a highly unusual type of relationship but there must be some woman out there who would like to be in a cuckold relationship.  In case you don't know what this is, well you may want to just close this ad now.  But if you are curious keep reading.
A cuckold relationship is where a guy and girl date (or are married) and the male partner remains monogamous but the woman can sleep with others.  It's quite unusual I know.  And no I am not looking to use this as an excuse to cheat.  I would remain faithful but you could have all the fun you wanted.  
I know it's different but I do want this and I want this in the context of a relationship.  I'd love to find an openminded partner who'd be just as comfortable spending the night in, going out on the town, and still having a lover on the side.  So yes you could have your cake and eat it too.
So about me.  33, white, and I have a graduate degree and I'm a professional.  I don't want to say much more in public because of my job but I'll gladly share more if you email me.  I am openmided as to my partner's age/race but I do want a connection with someone.","2014-08-17T11:26:38-0700","2014-09-15T13:21:38-0700"," 0",NA
"2","http://sfbay.craigslist.org","ppp","4623780385","http://sfbay.craigslist.org/eby/cas/4623780385.html","4623780385","Sep 15","ALL I WANT IS REALLY BIG LOOOOONG NIPPLES","35","cas","casual encounters","ANYWHERE","Im looking for a girl who has really long round huge nipples. The bigger the better!! I dont care what your age is or what size your breast are. We dont have do do anything more than breast play and suckleing. It turns me on more than anything. 
Im a clean, tall, in great shape good looking white male. I have my own house to host in. I will send my pics when you reply. But to not waste anyones time, you must send a pic of your huge nipples. 
If you like your breast and nipples sucked, miss nursing and breast feeding, then Im here to help both of us. 
Very serious post here not spam. 
PUT THE WORDS HUGE NIPPLES IN THE SUBJECT LINE AND SEND YOUR NIPPLE PICS OR NO REPLY. THANKS :)","2014-08-17T12:20:04-0700","2014-09-15T13:16:03-0700"," 0","m4w"
"3","http://sfbay.craigslist.org","ppp","4626697046","http://sfbay.craigslist.org/eby/cas/4626697046.html","4626697046","Sep 15","im seeking",NA,"cas","casual encounters","hayward / castro valley","someone into extrem assplay, im only, more or less loooking for that today,i can host until 330 or go out, i have hep,,,,,so safe,or if any is vac, for it or had it.","2014-08-19T08:58:40-0700","2014-09-15T13:15:02-0700"," 0","m4m"
"4","http://sfbay.craigslist.org","ppp","4626924362","http://sfbay.craigslist.org/pen/cas/4626924362.html","4626924362","Sep 15","Thick White Cock Needs Wet Indian Pussy",NA,"cas","casual encounters","palo alto","I'm a nice Caucasian with a clean, thick dick and excellent oral talents.
I'm looking to find a fun, sexy Indian women for some uncomplicated physical fun.
It's fine if you're attached, discretion and privacy will be key for us both.
If you're Indian and always wanted to sleep with an educated, respectful white guy here's your chance!
Or perhaps you already know what you like then you can help me out because I respect Indian women so much for being intelligeny, classy, and of course INCREDIBLY SEXY. :)
Email me, let's chat.","2014-08-19T10:50:00-0700","2014-09-15T13:26:07-0700"," 0","m4w"
"5","http://sfbay.craigslist.org","ppp","4628762563","http://sfbay.craigslist.org/nby/cas/4628762563.html","4628762563","Sep 15","Seeking a third...ladies only","29","cas","casual encounters",NA,"We are a highly sexually charged couple looking for a girlfriend to hang out with. Preferably both in and out of the bedroom. The Mrs is definitely craving more girl on girl time. Mr is down to watch and participate as desired. We like intelligent people who take care of themselves. Both of us right are attractive and around 30 years old, and likely will fit with a cutie probably less then ten years away in either direction. We live in the North Bay...hang out in the city sometime... but don't want to travel to far other then that. Maybe we meet for drinks, no sexpectations, see how it goes?
Looking forward to meeting you!","2014-08-20T12:04:01-0700","2014-09-15T13:32:31-0700"," 0","mw4w"
"6","http://sfbay.craigslist.org","ppp","4630608877","http://sfbay.craigslist.org/eby/m4m/4630608877.html","4630608877","Sep 15","Horny for a TOP",NA,"m4m","men seeking men","pittsburg / antioch","Looking for a horny smooth and muscular top guy who can host. Would love to just get fucked. Horned up bad n needin some breeding, 5'11"" brn/brn, 180#, masculine white/latin guy, discrete, respectful, lookin for top guys who like to drill deep n hard, ned/ddf, prefer to do it natural and open to guys who've got some strong seed saved up...
hit me up if interested,","2014-08-21T13:53:30-0700","2014-09-15T13:28:48-0700"," 0",NA
"7","http://sfbay.craigslist.org","ppp","4631169171","http://sfbay.craigslist.org/sfc/m4w/4631169171.html","4631169171","Sep 15","Long Term FWB and Lots of Creativity","28","m4w","men seeking women","SfBay","I know that I am posting in the LTR section but I am absolutely looking for a long-term friendship. Someone, out there that is in the same boat as I am perhaps?
First, all cards on the table... I'm single, no kids, I am really missing the hot sizzling fun of a relationship, but without any strings attach. 
I am in shape and take good care of myself. Attractive, tall and I also make for great arm candy. If you like a nice smile, you're in for a special treat.
If you are interested there needs to be a maturity in handling this kind of friendship. I am looking for a LONG-TERM friendship and not looking for a quick one-night romp.
I am looking for someone who wants something fun, hot and uninhibited. On the washing machine, in the kitchen on the counter, facing the mirror... What ever your fancy might be. Including a few pictures as ideas.
If you'd like to make a new friend that will not BS you, maintains a fun adult friendship with you and is safe with you, then send me an email and let's chat. I would love to get to know you.","2014-08-21T22:53:23-0700","2014-09-15T13:21:46-0700"," 0",NA
"8","http://sfbay.craigslist.org","ppp","4637512890","http://sfbay.craigslist.org/sby/m4w/4637512890.html","4637512890","Sep 15","small curvy gal/no kids",NA,"m4w","men seeking women","milpitas","I want a woman who is faithful and loyal and looking for a potential relationship. I am hoping to find a woman who is compatible with me, a woman who has a high sex drive just like I do and does new things. A woman who does not cheat or sleep around. Someone who wants to hang out or watch movies, talk whatever. If this is you, send me a full picture and lets talk. I wont respond without a picture because it may be spam","2014-08-26T01:45:56-0700","2014-09-15T13:23:44-0700"," 0",NA
"9","http://sfbay.craigslist.org","ppp","4638093372","http://sfbay.craigslist.org/eby/m4m/4638093372.html","4638093372","Sep 15","kink and fun",NA,"m4m","men seeking men","hayward / castro valley","first and foremost,i have hep b,so im looking for 1 or 2 that has had it and got over it,or that  has been given vacc. for it,,,,,,,if so,it would be great to get into some mild to kinkyyyyyyyyyyyyyyyyyyy fun, even tho having vacc for hep,i still perfer condoms or gloves,,i dont pnp,or bb. Im open to as when, Let me know.","2014-08-26T10:22:35-0700","2014-09-15T13:16:15-0700"," 0",NA
"10","http://sfbay.craigslist.org","ppp","4638162334","http://sfbay.craigslist.org/sfc/cas/4638162334.html","4638162334","Sep 15","MWM looking for big tits on the side","27","cas","casual encounters","San Francisco","My wife has small tits and I absolutely crave big tits. I'm well-educated, friendly, horny, D/D free, and I commute into the city for work. So you'll have to host or we'll have to use my car or yours, or arrange other accommodations for our play time. If you just love the idea of having your big tits worshiped, or if you like the idea of helping a married man cheat to get the big tits he craves, then please reply. Send a pic and I will reciprocate. And type ""big tits"" into the subject line so I know you're real. Thank you!","2014-08-26T10:56:50-0700","2014-09-15T13:08:50-0700"," 0","m4w"
