"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://orlando.craigslist.org","ppp","4611952726","http://orlando.craigslist.org/cas/4611952726.html","4611952726","Sep 9","Rim Chair/Seat Kink","28","cas","casual encounters","Winter Park","looking for a raunchy guy who wants to sit back and jack off while surfing through porn, and then just get up n cum in my mouth. discreet and no drama, live alone, 28, 5'9'' hwp average build hiv neg sti/std free. make me sniff your underwear, your ass, rip some on me and degrade me to sniff them in, then rim you, spitting down on me whenever is totally cool and verbally degrading too. send a pic and I'll send back, include stats, looking for not older than 60, hwp, kinkier/raunchier the better","2014-08-10T04:25:59-0400","2014-09-09T03:53:15-0400"," 6","m4m"
"2","http://orlando.craigslist.org","ppp","4611953261","http://orlando.craigslist.org/m4m/4611953261.html","4611953261","Sep 9","Porn, Jack Off, Kink, Rim Chair","28","m4m","men seeking men","Full Sail","looking for a raunchy guy who wants to sit back and jack off while surfing through porn, and then just get up n cum in my mouth. discreet and no drama, live alone, 28, 5'9'' hwp average build hiv neg sti/std free. make me sniff your underwear, your ass, rip some on me and degrade me to sniff them in, then rim you, spitting down on me whenever is totally cool and verbally degrading too. send a pic and I'll send back, include stats, looking for not older than 60, hwp, kinkier/raunchier the better","2014-08-10T04:28:20-0400","2014-09-09T03:52:55-0400"," 5",NA
"3","http://orlando.craigslist.org","ppp","4613249533","http://orlando.craigslist.org/cas/4613249533.html","4613249533","Sep 8","Oral fun anyone?","42","cas","casual encounters","Altamonte area","Looking to suck or get sucked  or both any str8or biguys looking? Hit me up serious only. Under 40 or no reply im forty two  in shape white ddf you be ddf hiv neg too.   Serious only need  stats and PIC to meet or dont bother replying
       Im close to the mall can host. Looking for younger mature guys mostly","2014-08-11T00:30:21-0400","2014-09-08T23:31:11-0400"," 3","m4m"
"4","http://orlando.craigslist.org","ppp","4613886263","http://orlando.craigslist.org/m4m/4613886263.html","4613886263","Sep 8","Looking for  guy with curly (long?) hair.",NA,"m4m","men seeking men","Orlando","Do you have curly hair? Long is even better. Hwp? In your twenties? Ok with an older guy?
Can you host? Very safe play only....but that includes safe fetish or fantasy play. Just put
""Locks"" in the subject line.","2014-08-11T12:57:05-0400","2014-09-08T23:23:03-0400"," 5",NA
"5","http://orlando.craigslist.org","ppp","4613888538","http://orlando.craigslist.org/cas/4613888538.html","4613888538","Sep 8","Want to make a geek scream and squirt on his glasses!",NA,"cas","casual encounters","Orlando","Call it a fetish, but it is really more about wanting to give pleasure to someone who might get overlooked a lot...I see the sweet, goofy, pimply-faced nerdy guys and think it would be hot to ""molest"" them and play with their ass and cock, and make them cum. I am nervous about stds, so the type who doesn't get much action appeals to me more than the hot-but-slutty guys. Make sense? I love to make a guy squirt (safe only, probably only jerk unless you can convince me you are std-free)....and it is more fun when the guy is appreciative. I also love ass play. A first-time for a virgin nerd would be my fantasy come true. I am older and can't host....you be in your twenties (well, 18 and up). Send pics and info and I'll reply with mine. The pics in this ad are not of me; they are of the type I want. Short, three-word emails may get deleted as spam.","2014-08-11T12:58:12-0400","2014-09-08T23:23:28-0400"," 3","m4m"
"6","http://orlando.craigslist.org","ppp","4614448967","http://orlando.craigslist.org/cas/4614448967.html","4614448967","Sep 9","8"" long lasting cock looking  to play with a cpl! Kik bbiggers340",NA,"cas","casual encounters","Orlando","Hey, ready to go now!
5'10. 150lbs I can cum multiple times be ready for more then 30 min!
Hmu!! I travel or host in the car ;)
Kik me bbiggers340","2014-08-11T17:38:05-0400","2014-09-09T02:36:24-0400"," 5","m4mw"
"7","http://orlando.craigslist.org","ppp","4614741705","http://orlando.craigslist.org/cas/4614741705.html","4614741705","Sep 9","8"" long lasting cock looking  to play with a hot couple! Hmu",NA,"cas","casual encounters","Orlando","Hey, ready to go now!
5'10. 150lbs I can cum multiple times be ready for more then 30 min!
Hmu!! I travel or host in the car ;)","2014-08-11T20:51:44-0400","2014-09-09T02:36:58-0400"," 4","m4mw"
"8","http://orlando.craigslist.org","ppp","4614894656","http://orlando.craigslist.org/cas/4614894656.html","4614894656","Sep 9","8"" who's ready now! Kik me bbiggers340",NA,"cas","casual encounters","Otown","Hey, looking for someone to please! Hmu!! Kik bbiggers340
I can travel or host in my car ;) I cum multiple times and can stay up so don't worry yourself!
Hmu for my number!","2014-08-11T22:58:47-0400","2014-09-09T02:36:08-0400"," 5","m4w"
"9","http://orlando.craigslist.org","ppp","4614927891","http://orlando.craigslist.org/m4m/4614927891.html","4614927891","Sep 9","Want to CHILL? college chub bottom here","20","m4m","men seeking men","near ucf","Just look at the picture and let me know if you;d like to come over and hang out. 
No expectations. We can do anything, movies, tv, etc or not. Lol
Let me know what you'd like to do. Im open to the possibilities 
M4m","2014-08-11T23:32:59-0400","2014-09-09T01:57:29-0400"," 0",NA
"10","http://orlando.craigslist.org","ppp","4616390624","http://orlando.craigslist.org/stp/4616390624.html","4616390624","Sep 9","Looking for a  J/O bud","46","stp","strictly platonic","Metrowest","Looking for a black or white guy to laid back and j/o together watching porn edging and stroking our dicks, shooting our loads and keep going for the next one ........ if you are a thick heavy multi-cummer is a big ++++ precummer a big +++++ 46/6'03/180/8' uncut in shape white guy negative. I'm into porn straight porn movies with threesome bukake and groups hard core. Please no heavy guys.
if you are into it than lets play like men.....I travel","2014-08-12T20:13:25-0400","2014-09-09T01:41:15-0400"," 0","m4m"
