"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://fingerlakes.craigslist.org","ppp","4607210000","http://fingerlakes.craigslist.org/cas/4607210000.html","4607210000","Sep 5","YUM!","43","cas","casual encounters","Geneseo NY","Lick you all over!!!!!!
Send picture!
Put ""clit"" in tittle...
I am white, good looking, smart, and funny! 
I like movies, dinners, eating pussy!
I live near the town or Geneseo NY...
Looking for on going FWB wherein I lick your pussy a lot!","2014-08-07T06:13:32-0400","2014-09-05T16:00:41-0400"," 0","m4w"
"2","http://fingerlakes.craigslist.org","ppp","4608490943","http://fingerlakes.craigslist.org/cas/4608490943.html","4608490943","Sep 5","Seeking a Friend...... with Benefits","45","cas","casual encounters","Geneva","Seeking a Friend.........with benefits...  :) 
I travel here about once a month and would like to meet a local lady to spend some discreet time behind closed doors when I'm here. I'd also like to mail, text and sext between my trips to town.  Think ""friends"" that have lots of great sex as well.   I'm completely drug and disease free, non smoker and expect the same.  I am 45 and yes I'm married so must be very discreet.
I've always enjoyed a woman with a round shapely butt with just a little wiggle and jiggle when she walks. Not flat, not skin and bone and not super large.   Just a round and soft behind. ;)  I enjoy a lady that's flirty and sexy and likes to have a friend and doesn't mind getting a little kinky in the sheets with him.  
Let's get to know each other and have some discreet fun.  Send me a mail and tell me about yourself.  Not just a one liner.  Include the name of a local Geneva restaurant in the subject so I know your real.   A pic would be nice as well.","2014-08-07T20:44:15-0400","2014-09-05T22:03:28-0400"," 0","m4w"
"3","http://fingerlakes.craigslist.org","ppp","4608858528","http://fingerlakes.craigslist.org/m4m/4608858528.html","4608858528","Sep 6","Older on DL Seeks Younger on DL","96","m4m","men seeking men","Geneva","I'm a mature man, looking for a younger single man interested in exploring mutual oral satisfaction on a regular basis. Have an athletic build, a fairly thick uncut piece of equipment (but can teach you how to make it look cut without using your hands), clean, masculine, d/d free. I tend to be on the more dominant side; some kink is possible, but not really into Topping. Can host in Geneva or travel within reason.You be unmarried, in good shape (HWP), clean, masculine, non-smoker and preferably 55 or younger, unless you're in remarkable shape. Am not 'out', have no interest in being 'out' and prefer you be the same - curious/newbies are fine; most of my friends are str8 - discretion is a must! I have more photos to swap. Please give full stats and location in your response, and a body photo would be appreciated, along with your interests.","2014-08-08T06:46:45-0400","2014-09-06T07:51:19-0400"," 3",NA
"4","http://fingerlakes.craigslist.org","ppp","4610228591","http://fingerlakes.craigslist.org/cas/4610228591.html","4610228591","Sep 7","My Daily Logs",NA,"cas","casual encounters","CNY","If you want to see a random sample of My Daily Logs get back and I share some out to you.
Something we all do almost daily, but now with tech we can actually see and enjoy our own and others ;-)
Watching my own Just Makes Me Smile :-)","2014-08-08T22:08:58-0400","2014-09-07T01:24:22-0400"," 0",NA
"5","http://fingerlakes.craigslist.org","ppp","4611279575","http://fingerlakes.craigslist.org/cas/4611279575.html","4611279575","Sep 7","Tight Jeans Suck or Fuck","50","cas","casual encounters","Geneva","I would love for a guy in tight jeans to pull his cock through his zipper, and fuck my face. Love the feel of denim. Fuck my ass with a big cock, let me feel the zipper teeth on my ass while you ram my hole! tonight would be great. Looking to swallow a big load or two!! I'll cum to you, or you cum to me. I can host.  I'd love to suck off a guy outside with his cock sticking out of his tight jeans. Love pics.","2014-08-09T15:58:36-0400","2014-09-07T22:55:12-0400"," 0","m4m"
"6","http://fingerlakes.craigslist.org","ppp","4611818253","http://fingerlakes.craigslist.org/cas/4611818253.html","4611818253","Sep 7","shoot down my throat..looking all night","28","cas","casual encounters","Your place/my car/my place","Need to be discrete? Young dude looking to swallow your load and deepthroat your dick. Can host or travel...just be ddf and in decent shape. No games best head around...can go for multiple rounds
love tattoos...
Looking as long as ad is up","2014-08-09T23:30:54-0400","2014-09-07T15:48:54-0400"," 0","m4m"
"7","http://fingerlakes.craigslist.org","ppp","4614275507","http://fingerlakes.craigslist.org/cas/4614275507.html","4614275507","Sep 8","Shoot down my throat..","28","cas","casual encounters","Bloomfield/canandaigua/Geneva/finger lakes","Need to be discrete? Young dude looking to swallow your load and deepthroat your dick. Can host or travel...just be ddf and in decent shape. No games best head around
Open to all races...love tattoos...
Looking as long as ad is up
Shoot me a pic and I'll respond...","2014-08-11T16:04:13-0400","2014-09-08T08:01:02-0400"," 0","m4m"
"8","http://fingerlakes.craigslist.org","ppp","4614583247","http://fingerlakes.craigslist.org/cas/4614583247.html","4614583247","Sep 4","Nsa sex in Seneca falls","46","cas","casual encounters","Seneca falls","Want sex. No endless emails that go nowhere I am versatile you don't have to be but would be nice no car here host only in Seneca falls very discreet not out would be nice if you are from Seneca falls but not a deal breaker work allott so mostly free nights after 10 and free Wednesday all afternoon and night","2014-08-11T18:59:31-0400","2014-09-04T21:01:41-0400"," 3","m4m"
"9","http://fingerlakes.craigslist.org","ppp","4615788416","http://fingerlakes.craigslist.org/m4w/4615788416.html","4615788416","Sep 8","Looking for a much older woman","40","m4w","men seeking women","Fingerlakes","Good afternoon! I'm a40yr old SWM that enjoys the company of an older woman. For starters... I'm 6'2, slim, brown hair, blue eyes, clean and disease free. I'm very easy going with a sense of humor. I love going for drives, yard sales, cooking baking, playing cards. I would like some physical fun as well, nothing crazy just some old fashion fun. But I would also settle for just bening someone's companion and hanging out. I realize you may think I'm crazy for being into a woman that's into her 50's-60's but hey we all have our own tastes.... If this sounds like you then I can't wait to hear from you! Please put your favorite season in the subject to prove your real. A pic will help too, and I'll gladly reply with a pic... Have a wonderful day!","2014-08-12T14:26:58-0400","2014-09-08T07:57:39-0400"," 0",NA
"10","http://fingerlakes.craigslist.org","ppp","4618027936","http://fingerlakes.craigslist.org/m4w/4618027936.html","4618027936","Sep 10","Attached and Confused","29","m4w","men seeking women",NA,"Soooo, I am in a relationship that I am not sure of anymore. Are you in a similar situation... unhappy in your relationship and not sure what to do? Never done anything like this before but would like to find someone to talk to and see what happens. I am attractive (and you should be too), I am 6'1 brown hair and eyes 189 lbs... stay active and am a very clean cut, preppy type. I am not opposed to a FWB type thing (hey, everyone has needs) but am OK with just talking and seeing what happens as well... Just lookin to figure things out.","2014-08-13T19:44:02-0400","2014-09-10T10:37:58-0400"," 0",NA
