"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://swks.craigslist.org","ppp","4610218590","http://swks.craigslist.org/cas/4610218590.html","4610218590","Sep 3","out door fun tonight","24","cas","casual encounters",NA,"Come to my house and on to my dark porch...I will be naked on all fours...drop your pants and face fuck me then plow my ass deep and hard!!
Location age and pix un reply
""Porch"" un subject","2014-08-08T20:59:23-0500","2014-09-03T21:42:21-0500"," 0","m4m"
"2","http://swks.craigslist.org","ppp","4617934316","http://swks.craigslist.org/cas/4617934316.html","4617934316","Sep 11","if you really want some amazing sex read this","23","cas","casual encounters","Garden city","i'm tired of ppl bullshittin and all the fake replies.  if Your serious and you want some good clean fun i guarantee i can give you some of the best pleasure you have ever had,  i'm std free i get checked regularly, and i have never done this before so hit me up lets see how many orgasms i can give you! i'm willing to do anything with the right lady very discreet.  please send me a pic in your first reply and put your favorite sex position as the subject line or i will just delete your message! i'll be waiting ;)","2014-08-13T17:39:00-0500","2014-09-11T22:44:08-0500"," 0","m4w"
"3","http://swks.craigslist.org","ppp","4619465323","http://swks.craigslist.org/cas/4619465323.html","4619465323","Sep 5","Full Body Massage","25","cas","casual encounters","Dodge City","Kind of bored this week and was wanting to have some fun. So I thought I'd see if any ladies in the area wanted to get together for some fun in the evening. If you any of beautiful girls are interested, send me a message with a pic and 'DC Law' in the headline so I know you are real. Trust me, you won't regret your time with me.","2014-08-14T16:35:23-0500","2014-09-05T10:09:56-0500"," 0","m4w"
"4","http://swks.craigslist.org","ppp","4622605802","http://swks.craigslist.org/cas/4622605802.html","4622605802","Sep 14","i will be the one giving you a good time! ;)","23","cas","casual encounters","Garden City","I aim to please and i am willing to please you in any way that you like.  i have a big dick and lots of experience.  i'm std free and also in great shape and very attractive!! what more could a woman want?? send me a pic of yourself and what you would like me to do to you, also put in the subject line of your reply how tall you are or i won't reply.","2014-08-16T16:20:11-0500","2014-09-14T17:09:11-0500"," 0","m4w"
"5","http://swks.craigslist.org","ppp","4622944839","http://swks.craigslist.org/cas/4622944839.html","4622944839","Sep 1","looking for nsa relationship","57","cas","casual encounters","dodge city","Married guy looking for NSA FWB with a petite lady age 50 -70.   would prefer you be single but open to any offers.   looking for occasional flings, very oral, into kissing and massages, foreplay.  I can not host.  will give u more info when u reply","2014-08-16T21:08:11-0500","2014-09-01T18:26:43-0500"," 0","m4w"
"6","http://swks.craigslist.org","ppp","4622949649","http://swks.craigslist.org/cas/4622949649.html","4622949649","Sep 13","seeking truckers",NA,"cas","casual encounters","dodge city","Hi there  any truckers laid over in dodge city?  Let me cum make your stay a little nicer. would u like a massage with a happy ending?  HMU  will give u a good massage and finish u off with my mouth.  in your truck or motel is fine. U must Host.","2014-08-16T21:13:33-0500","2014-09-13T18:44:28-0500"," 0","m4m"
"7","http://swks.craigslist.org","ppp","4624448196","http://swks.craigslist.org/cas/4624448196.html","4624448196","Sep 13","LOOKING FOR A JACKOFF BUDDY TODAY",NA,"cas","casual encounters","syracuse","LOOKING FOR A NSA JACKOFF BUDDY TODAY...MAYBE A LIL MORE IDK 
MUST COME TO ME
PUT ""JACKOFF"" IN SUBJECT AND SEND PIX...URS GETS MINE","2014-08-17T23:11:46-0500","2014-09-13T15:52:12-0500"," 0","m4m"
"8","http://swks.craigslist.org","ppp","4624476845","http://swks.craigslist.org/cas/4624476845.html","4624476845","Sep 14","i just wanna eat your pussy","23","cas","casual encounters","GC","this is simple all i want to do is eat your pussy i would prefer an average to in shape attractive woman since i myself am very attractive.  anything else you want to do is up to you.  change the subject line to your hair color so i know your real.  you don't wanna miss out on me i promise! ;)","2014-08-17T23:54:28-0500","2014-09-14T17:09:17-0500"," 0","m4w"
"9","http://swks.craigslist.org","ppp","4624772624","http://swks.craigslist.org/cas/4624772624.html","4624772624","Sep 2","420 Monday we smoke good  then I will lick it",NA,"cas","casual encounters",NA,"Look I'm in the mood for fucking and sucking some pussy so if there is any 420 friendly ladys thats feeling this then dropped in subject SMOKE---Monday after 8am Garden City women only","2014-08-18T09:09:40-0500","2014-09-02T14:53:24-0500"," 0","m4w"
"10","http://swks.craigslist.org","ppp","4626258512","http://swks.craigslist.org/cas/4626258512.html","4626258512","Sep 10","looking for a fun & kewl Tg gf in sw KS or eastern CO.or N. OK","47","cas","casual encounters","Garden City","swm 6'4"" shaved head blue eyes muscul thick looking for a girl to chill with  be friends & more if it happens to be that...if not.....well then ya just have another friend.....drop by & say Hi and lets talk........Dan","2014-08-19T01:57:06-0500","2014-09-10T13:11:46-0500"," 2","m4t"
"11","http://swks.craigslist.org","ppp","4627686745","http://swks.craigslist.org/cas/4627686745.html","4627686745","Sep 13","Gloryhole action asap","24","cas","casual encounters","Swk","Straight guy here lookin to suck a nice cock asap have to be on extreme dl send stats and pix or no response put bros in subject","2014-08-19T20:23:11-0500","2014-09-13T15:52:02-0500"," 0","m4m"
"12","http://swks.craigslist.org","ppp","4627786948","http://swks.craigslist.org/cas/4627786948.html","4627786948","Sep 12","Virginia, Where are you??",NA,"cas","casual encounters","Garden City","Wanting to find Virginia, Hispanic girl. We hooked up the first part of January in GC at a hotel. Your number and email do not work any more. Please contact me, I want to see you again!!!","2014-08-19T21:48:27-0500","2014-09-12T21:01:55-0500"," 0","m4w"
"13","http://swks.craigslist.org","ppp","4628127936","http://swks.craigslist.org/cas/4628127936.html","4628127936","Sep 12","End of summer","21","cas","casual encounters",NA,"Summer is almost over and wanting to do some adventureous and fun before life gets hectic again. Not really sure what to expect but message if interested.","2014-08-20T08:23:35-0500","2014-09-12T12:20:07-0500"," 0","w4m"
"14","http://swks.craigslist.org","ppp","4628143581","http://swks.craigslist.org/cas/4628143581.html","4628143581","Sep 14","salt and Pepper nice and Ripe and white","22","cas","casual encounters",NA,"well endowed, clear, and visiting at a hotel? i've experienced a craving for any huge dick for a while but have been scared to pursue it. i will need somewhat patience and special interest but i will not feel guys the following are into that. anyways if you're considering breaking a lady in with one, nicely, get back to me.","2014-08-20T08:35:39-0500","2014-09-14T08:56:09-0500"," 0","w4m"
"15","http://swks.craigslist.org","ppp","4630467485","http://swks.craigslist.org/cas/4630467485.html","4630467485","Sep 11","watch",NA,"cas","casual encounters","dc","Looking for a couple who would like to put on a show love watching others make love always learning new stuff
Me very muture non pushy 40 male you make all rule I watch unless you both want me to join but I'm fine just watching","2014-08-21T14:35:31-0500","2014-09-11T06:46:40-0500"," 0","m4mw"
"16","http://swks.craigslist.org","ppp","4632095361","http://swks.craigslist.org/m4m/4632095361.html","4632095361","Sep 5","Looking for some fun","57","m4m","men seeking men","Hugoton","I'm looking for some fun at my place or I'll travel to you. Looking for one or two or more guys to suck and have some fun with this weekend (9-4 to 9-6). If you are interested please drop me a line with a way to contact you and set something up. If you want to know anything please ask, I'll answer all your questions. Please include a picture and a way to contact you. Tell me what you are into and what you like. If you have a friend he or she can come along. Please put COCK size in the subject line. Please add your stats to your e-mail, which should include age, height, weight, cock size, cut or uncut, facial hair and when you are available to meet.  PLEASE PUT A WAY TO CONTACT YOU IN YOUR E-MAIL!!!!!!!!!!!!!!","2014-08-22T14:50:30-0500","2014-09-05T14:19:01-0500"," 6","m4m"
"17","http://swks.craigslist.org","ppp","4632504323","http://swks.craigslist.org/cas/4632504323.html","4632504323","Sep 9","Casino fun and later? With nice girl.","45","cas","casual encounters","Dc","Looking for a nice girl to hook up with tonite for casino n later fun. Let me know with pics","2014-08-22T19:06:18-0500","2014-09-09T13:35:49-0500"," 0","m4w"
"18","http://swks.craigslist.org","ppp","4633544819","http://swks.craigslist.org/cas/4633544819.html","4633544819","Sep 5","iwant 2men that luv 2 be sukd &luv 2fuk","50","cas","casual encounters","Garden","must be hiv neg and std free , put{ G fest in town }in subject box , i have always wanted  this , you must wear rubbers when fucking me , we ll set a time  looking at times on sat and sun ,send a pic of your dick or dicks , if one of you is naughty and dominating , be a plus  i have only been at this a couple years , and no recipafcation is needed to me  NO FACE PIC  asked for or given , you may send one if wish , YOU must be over  25 !!! looking after 7 pm","2014-08-23T13:25:43-0500","2014-09-05T15:45:48-0500"," 3","m4mm"
"19","http://swks.craigslist.org","ppp","4633819320","http://swks.craigslist.org/cas/4633819320.html","4633819320","Sep 2","Couple hosting in our motel room. We need a hole for our poles.",NA,"cas","casual encounters","Dodge","Couple looking to play tonight in our motel room in Dodge. We're like fucking sucking and whatever feels good. If you're interested reply with a picture and be serious. Thanks","2014-08-23T16:04:08-0500","2014-09-02T10:45:59-0500"," 2","m4m"
"20","http://swks.craigslist.org","ppp","4633848182","http://swks.craigslist.org/cas/4633848182.html","4633848182","Sep 13","curious lookin to try real thing & expirement!","23","cas","casual encounters","syracuse","Curious guy just played with self...hand and toys....lookin to try the real thing! oral...top...bottom...jackoff...handjobs I don't care!
have to be discreet!!!!!!
you must come here though TONIGHT
please give me your age and location and send your pics!
""curious"" in the subject","2014-08-23T16:23:11-0500","2014-09-13T15:51:52-0500"," 0","m4m"
