"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://mendocino.craigslist.org","ppp","4612529043","http://mendocino.craigslist.org/cas/4612529043.html","4612529043","Sep 2","any fine bbw for nsa. 35 to 56","28","cas","casual encounters","clearlake","28 white std free drug free hiv free you be the same and be 35 to 56 this is a safe hook up no bareback race dont matter in fact black women ++++++s . Put bbw so i know your not spam","2014-08-10T11:53:32-0700","2014-09-02T16:52:44-0700"," 0","m4w"
"2","http://mendocino.craigslist.org","ppp","4612530227","http://mendocino.craigslist.org/cas/4612530227.html","4612530227","Sep 2","looking for cocksuckers","28","cas","casual encounters","clearlake","I need a good cocksucker to  drop by and service my hard cock. Im drug std hiv free you be the same put cocksucker so i know your not spam","2014-08-10T11:54:15-0700","2014-09-02T16:53:36-0700"," 0","m4m"
"3","http://mendocino.craigslist.org","ppp","4614688866","http://mendocino.craigslist.org/cas/4614688866.html","4614688866","Sep 10","Looking for a bi couple","24","cas","casual encounters","Ukiah","Hey there looking for a bi couple to explore some bi fantasies of mine willing to do a lot let me know what your into I'm chill good looking and easy to get along with and 420 friendly reply back with pics and a description","2014-08-11T17:13:02-0700","2014-09-10T09:19:44-0700"," 0","m4mw"
"4","http://mendocino.craigslist.org","ppp","4616685632","http://mendocino.craigslist.org/cas/4616685632.html","4616685632","Sep 5","Tight bottom need to get fucked","22","cas","casual encounters","Ukiah","I'm 22 in willits I want to get fucked you host please email me or text i need tonight lets do this    Hgdjcjjrjcjfjf(707)jfkdjfjcjjf(472)jfjdjdjdjd(8201)djdjdjdjd","2014-08-12T21:49:11-0700","2014-09-05T13:23:47-0700"," 0","m4m"
"5","http://mendocino.craigslist.org","ppp","4619809890","http://mendocino.craigslist.org/cas/4619809890.html","4619809890","Sep 3","want to service a hot guy","24","cas","casual encounters","Ukiah","I want to suck off a chill hot guy. I'm totally discrete don't care if you're married bi curious whatever I just want your load. Clean dd free and chill here in Ukiah.","2014-08-14T18:51:24-0700","2014-09-03T16:44:36-0700"," 0","m4m"
"6","http://mendocino.craigslist.org","ppp","4620115767","http://mendocino.craigslist.org/m4w/4620115767.html","4620115767","Sep 6","Nature lover for nature lover","30","m4w","men seeking women","Lakeport","Hi, I'm recently new to the dating scene and don't really know how to ""pick up women"" nor am I interested in just picking up women. I'd like to meet someone to hike and walk with. I like canoeing and boating and bird watching too. I play some piano and I think most people find me interesting. 
I'm looking for a girl between 28-32 I guess. I'm 30, decent looking, and for the most part pretty normal. Maybe we can have coffee or tea or something sometime and see what happens?
Email if you'd like to talk more.
Thanks!","2014-08-15T04:46:06-0700","2014-09-06T07:36:06-0700"," 0",NA
"7","http://mendocino.craigslist.org","ppp","4620272020","http://mendocino.craigslist.org/m4m/4620272020.html","4620272020","Sep 9","looking for naked fun with a dude",NA,"m4m","men seeking men","navarro","live in anderson valley north, and can host
me: sixone, onesixtyfive, forties, white, fit, healthy, neg, cln and i have a large dic
you: preferably younger, pretty decent shape, good hygiene, not doing drugs, not a heavy smoker, and groove on some naked play and some uncomplicated fun
as i said i can host here east of town of mendo or travel about
if into it shoot a line with your stats and a pic. if you are vague, don't send pics cause you are discreet, or have other issues with getting connected then this won't work.
cheers","2014-08-15T07:14:39-0700","2014-09-09T14:12:04-0700"," 0","m4m"
"8","http://mendocino.craigslist.org","ppp","4621080144","http://mendocino.craigslist.org/cas/4621080144.html","4621080144","Sep 8","bi mwm seeks hung mwm for hot play, Mon.","53","cas","casual encounters","Ukiah","I'm posting this a little early, in the hopes that I can arrange an encounter with someone next week, during the day, Monday through Thursday. My work varies, so I'm pretty flexible, and might even be available any one of those days.
I'm a bi mwm, 53, tall, blonde,slim build, clean cut, and absolutely std free. I haven't played with a man since April of 2012, and tested a few months after, and all negative. I'm clean.
It's been too long, and I'm craving cock very much, and am hoping to find another man, preferably married, to play with. I'm pretty open, but what really turns me on is sucking a nice big cock, and I tend to be submissive, so being talked dirty to, and told what to do, is what I love. If you have a nice cock, like that kind of thing, we're already a good match. I love giving long, slow, sloppy head to a nice cock that doesn't cum fast, and especially cums a lot. I also like rimming a nice clean ass for a while too. I think you get the idea.
This isn't a requirement, just what I like most, so if you're on the same page as I am, we should meet.
I'm also open to more, just depends on the vibe/trust.
Anyway, if you have a nice cock, and like anything you just read, let's talk. I can't host, sorry. An outdoor thing might be hot, if you can't host either, or maybe a room?? If we click, that's a minor detail. All I ask is that you're std free. This could could be just one time, or a regular thing, which is another thing I'm hoping for. Don't be afraid to include a pic or two of your cock, if you have any.
Hope to hear from someone!","2014-08-15T14:35:13-0700","2014-09-08T09:37:29-0700"," 0","m4m"
"9","http://mendocino.craigslist.org","ppp","4624273215","http://mendocino.craigslist.org/cas/4624273215.html","4624273215","Sep 7","need bj and more","50","cas","casual encounters","Nice","really looking for male and/or female to get naked with.
I am fifty, five seven, 250, six and a half, cut, trimmed, bi, hairy bear, love to suck and rim.Let's play the day away. :) Have 420.","2014-08-17T18:13:27-0700","2014-09-07T09:47:51-0700"," 0","m4m"
"10","http://mendocino.craigslist.org","ppp","4624912310","http://mendocino.craigslist.org/cas/4624912310.html","4624912310","Sep 16","mwm seeks attached woman for nsa fun","52","cas","casual encounters","Ukiah","I'm a mwm, 53, tall, slim build, clean cut, std free, don't drink or do drugs, and am just looking for some nsa fun with an attached woman. The sex life has dwindled away, and if you're in the same situation, maybe we can help each other out. Please put 'nsa fun' in the subject line, so I know you're real. Thanks!","2014-08-18T08:27:01-0700","2014-09-16T07:39:59-0700"," 0","m4w"
