"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://fortlauderdale.craigslist.org","ppp","4622730909","http://fortlauderdale.craigslist.org/brw/cas/4622730909.html","4622730909","Sep 15","I want to rim a hairy ass","48","cas","casual encounters","broward","can host or travel if not far I love to rim a hairy ass have nice long tongue 48 five feet nine one seventy no reciprocation wanted also suck lick swallow","2014-08-16T18:50:39-0400","2014-09-15T17:48:09-0400"," 0","m4m"
"2","http://fortlauderdale.craigslist.org","ppp","4623338295","http://fortlauderdale.craigslist.org/mdc/cas/4623338295.html","4623338295","Sep 15","Will Invite the Right Couple for Drinks and Let's Take it From There!!","45","cas","casual encounters","Miami","Hi, I am tall, white, educated, friendly, 45 year old straight male in decent shape. Looking to meet up with a fun and friendly couple for drinks, laughs, this way everyone is on the same page. If it works out, it can be an on going thing or one time, up to you. No pressure, no stress.
I am single and drama free. Meeting up eases the awkwardness so we can be on the same page and have a great time. No weirdo stuff, I am sane and know how to have a fun conversation. 
If you are between 25-48 then write me. 
Thank you for reading my posting!","2014-08-17T10:35:38-0400","2014-09-15T18:49:02-0400"," 0","m4mw"
"3","http://fortlauderdale.craigslist.org","ppp","4623421326","http://fortlauderdale.craigslist.org/mdc/cas/4623421326.html","4623421326","Sep 15","looking to give head 4 hung top",NA,"cas","casual encounters",NA,"I want suck u big real fat and big meat ..discret .safe .ddf here u be too . after 8pm travel here","2014-08-17T11:37:20-0400","2014-09-15T17:38:59-0400"," 0","m4m"
"4","http://fortlauderdale.craigslist.org","ppp","4624127677","http://fortlauderdale.craigslist.org/mdc/cas/4624127677.html","4624127677","Sep 15","LATIN MASSAGE. WITH HAPPY ENDING","40","cas","casual encounters","Miami","im interested in giving massages for free, you just relax and enjoy. 
Take some time out for you and enjoy some very private, personal erotic attention for YOU! Looking for a nice sexy woman in the Miami area that would like a Latin man clean, honest gentleman to give her no pressure pleasuring by erotic massage and oral stimulation. I want to find a lovely lady that enjoys receiving erotic massage. You will be massaged literally head to toe, and elsewhere in between, nice oil. 
please send a pic or description and put your name in the subject so i know its not spam 
hope to hear from you soon.","2014-08-17T19:17:07-0400","2014-09-15T18:19:06-0400"," 8","m4w"
"5","http://fortlauderdale.craigslist.org","ppp","4624765324","http://fortlauderdale.craigslist.org/mdc/cas/4624765324.html","4624765324","Sep 15","COME FUCK MY ASS","35","cas","casual encounters","Westchester","MY PLACE, MY ASS IS LUBED AND READY. BIG COCKS ONLY
 SEND PICS AND STATS
 IM 34 WHITE 5'7 140
 HOME ALONE","2014-08-18T10:05:04-0400","2014-09-15T18:53:03-0400"," 0","m4m"
"6","http://fortlauderdale.craigslist.org","ppp","4625227745","http://fortlauderdale.craigslist.org/mdc/cas/4625227745.html","4625227745","Sep 15","panty  pussy boy","36","cas","casual encounters","33145","Mariconcito con pantys  para complacer fantacias de machos bugarrones aqui estoy para que me usen como puta   , siete ocho 6 tres cinco cinco  5 1 dos tres","2014-08-18T13:59:52-0400","2014-09-15T18:40:54-0400"," 6","m4m"
"7","http://fortlauderdale.craigslist.org","ppp","4625230966","http://fortlauderdale.craigslist.org/mdc/m4m/4625230966.html","4625230966","Sep 15","drill me & cum in my muoth","36","m4m","men seeking men","miami","busco para ahora un macho que me traiga su pinga para mamarsela bien profundo y me singue la garganta , que me use para drenarle toda su leche de la pinga 
7 8 6 tres cinco cinco 51 dos tres
I'm looking for a male that bring me her fuck to suck it well to now deeper and throat, which I use to drain all their milk the fuck singue me","2014-08-18T14:01:26-0400","2014-09-15T18:40:43-0400"," 7","m4m"
"8","http://fortlauderdale.craigslist.org","ppp","4627477798","http://fortlauderdale.craigslist.org/brw/cas/4627477798.html","4627477798","Sep 15","Fun","29","cas","casual encounters","Hallandale","Let's tease and please each other's body tonight all night long. Let me put my head between your legs awhile. ;-).","2014-08-19T18:52:54-0400","2014-09-15T18:36:39-0400"," 0","m4w"
"9","http://fortlauderdale.craigslist.org","ppp","4627514219","http://fortlauderdale.craigslist.org/mdc/cas/4627514219.html","4627514219","Sep 15","use me",NA,"cas","casual encounters","coral way and 27 ave","si quieres usarme a tu antojo y quieres darme pinga , ponerme a que te mame la pinga el culo los huevos y usarme como una puta aqui estoy para complacerte 
if you want to use me as you please and you want to getfuck me , you get to suck your dick the ass eggs and use me as beach  I'm here to please you","2014-08-19T19:17:24-0400","2014-09-15T18:41:02-0400"," 8","m4m"
"10","http://fortlauderdale.craigslist.org","ppp","4628045316","http://fortlauderdale.craigslist.org/pbc/m4w/4628045316.html","4628045316","Sep 15","Looking for a steady partner, maybe FWB???","59","m4w","men seeking women","S. Palm Beach County","if you want to meet a really nice guy, tall, white, well built and easy to get along with- well, you found him.
I am 6-2
I am healthy, clean and educated
Have my own home and live alone - make my own hours as I have my own business
Am an incredible long lasting lover, very much into extended foreplay and very oral.
Built well down below.
Don't smoke, hardly ever drink and love kissing, especially in public
Looking for woman, possibly petite (but if not, ok) that has a high a libido as i do.  Likes sleepovers
and weekends together
Please, don't be a snowbird and put ""Mature"" in the subject line.","2014-08-20T07:56:38-0400","2014-09-15T18:20:48-0400"," 0","m4w"
