"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://lansing.craigslist.org","ppp","4621448487","http://lansing.craigslist.org/cas/4621448487.html","4621448487","Sep 14","JUST HOOKUP,NO BS, NO PROFILES.",NA,"cas","casual encounters","LANSING","Title says it all, if your interested please send a picture and age.No picture no reply.
This is a real man and this is a real posting.M4W OR M4WW. 
Respond with ""HOOKUP"" in the subject line so i know your real.
NO PICTURE NO REPLY.
Hope to hear from you soon.","2014-08-15T22:22:18-0400","2014-09-14T21:35:07-0400","0","m4w"
"2","http://lansing.craigslist.org","ppp","4622760991","http://lansing.craigslist.org/m4m/4622760991.html","4622760991","Sep 15","Men of Color","50","m4m","men seeking men","Lansing/Jackson","Looking for man to man fun, WM,50 yrs here, 6', 195#, normal & sane.  DDF, safe play only.  Seeking top/vers or vers, hwp & 52 yrs or younger.","2014-08-16T19:14:51-0400","2014-09-15T16:24:57-0400","0","m4m"
"3","http://lansing.craigslist.org","ppp","4623111507","http://lansing.craigslist.org/cas/4623111507.html","4623111507","Sep 15","Let's get off","49","cas","casual encounters","Lansing","Looking for discrete white host with porn for jerkin fun. 
Heavy cummer 4 the same. Needs  to be in town. Send 
details so we can trade loads today/tonight.","2014-08-17T02:27:00-0400","2014-09-15T05:01:45-0400","0","m4m"
"4","http://lansing.craigslist.org","ppp","4624207231","http://lansing.craigslist.org/cas/4624207231.html","4624207231","Sep 14","Massage","32","cas","casual encounters","east lansing","Typically straight guy, looking to get a massage from a gay (or bi) guy.  You give me a massage, at the end, if you'd like I can j/o for you or on you.  Would prefer if you could host.  I'm an easy going, clean cut guy.  Let me know if you'd like to know anything else.","2014-08-17T20:19:32-0400","2014-09-14T21:54:27-0400","0","m4m"
"5","http://lansing.craigslist.org","ppp","4624441982","http://lansing.craigslist.org/m4m/4624441982.html","4624441982","Sep 15","Casual Buddy","32","m4m","men seeking men","S Lansing","I am 6', 197, blond, blue, 8.5c. Totally easy going, cool guy. Looking for someone 40 or younger for fun. I can host during the weekdays. Looking for someone to bottom for me as well as top me.. looking for making out, jerking off, oral both ways. Looking for someone that can just come over and hang out with and let things happen. If things go well, we can turn this into a regular thing.
Please send pics in your FIRST email. You should be sure this is what you want BEFORE you contact me. Dont want to do endless emails then you back out at the last minute. no pics, no reply...","2014-08-18T00:03:18-0400","2014-09-15T10:25:02-0400","0","m4m"
"6","http://lansing.craigslist.org","ppp","4626426472","http://lansing.craigslist.org/cas/4626426472.html","4626426472","Sep 15","looking for my wife","41","cas","casual encounters","lansing","Looking for contract wife. U must be in ur thirties or forties. There r benefits.   I like tomboys.  Thick or athletic women.  Can u be somewhat hot too. Send a pic I'm 41 blue eyes Muscular build.","2014-08-19T09:19:01-0400","2014-09-15T16:31:28-0400","0","m4w"
"7","http://lansing.craigslist.org","ppp","4626872098","http://lansing.craigslist.org/cas/4626872098.html","4626872098","Sep 15","Thick hung","42","cas","casual encounters","S of lansing","Thick hung play toys , need a good hard pounding , pleasure stress relief , clean fun safe ! Cloudy chance of rain","2014-08-19T13:24:24-0400","2014-09-15T10:10:53-0400","0","m4w"
"8","http://lansing.craigslist.org","ppp","4627858662","http://lansing.craigslist.org/cas/4627858662.html","4627858662","Sep 15","Lets Flip it!!","32","cas","casual encounters","S Lansing/Holt","Looking to fuck and get fucked . Makeout, give and recieve blowjobs, love cum. Average guy here. 6', 197lbs, blond, blue, 8.5""c. Looking to mess around now, or soon. Hit me up if ur interested. Into white guys, 40 and under. Thats a guideline, not a rule!! Send stats and pics in FIRST email or you are deleted as spam. I will try to respond to ALL requests. Lets try to put this together in less than 5 emails! Thanks","2014-08-20T00:05:39-0400","2014-09-15T09:52:27-0400","0","m4m"
"9","http://lansing.craigslist.org","ppp","4627864039","http://lansing.craigslist.org/cas/4627864039.html","4627864039","Sep 15","Can I see yours","41","cas","casual encounters","charlotte","Can you help me with this little guy, he needs some attention. All pictures will get a response. I have been wondering about small penis humiliation, just a little ""Do you wish you had a big dick like me"" kind of thing. Ready for tonight.","2014-08-20T00:12:29-0400","2014-09-15T13:51:30-0400","5","m4mw"
"10","http://lansing.craigslist.org","ppp","4628892253","http://lansing.craigslist.org/cas/4628892253.html","4628892253","Sep 15","looking to give a great bj","39","cas","casual encounters","Fowlerville","Horn wanting to suck a nice cock after work at 5.   Near Webberville and Fowlerville area.","2014-08-20T16:13:01-0400","2014-09-15T13:03:03-0400","0","m4m"
