"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://indianapolis.craigslist.org","ppp","4622679375","http://indianapolis.craigslist.org/cas/4622679375.html","4622679375","Sep 15","seeking a good sub, No Men","31","cas","casual encounters","Southside/stop 11","I'm looking for a sub to have a good time with maybe a lil light spanking and mild gagging to well what ever we feel good with so if ur a sub in need of a master for a one time thing or something more ongoing text me now and let's see some pics 317 nine three eight 4769","2014-08-16T18:11:46-0400","2014-09-15T17:32:26-0400"," 0","m4w"
"2","http://indianapolis.craigslist.org","ppp","4624142912","http://indianapolis.craigslist.org/cas/4624142912.html","4624142912","Sep 15","Worship You with My Tongue","34","cas","casual encounters","NW Indy","I'm very oral, and I need a new woman to worship.  Someone with firm skin who absolutely loves to lay back and be the center of attention: kissing, licking...your neck, your ears, your nipples, your thighs...","2014-08-17T19:29:04-0400","2014-09-15T16:01:24-0400"," 0","m4w"
"3","http://indianapolis.craigslist.org","ppp","4624243609","http://indianapolis.craigslist.org/cas/4624243609.html","4624243609","Sep 15","what women wants 8 inches","39","cas","casual encounters","greenwood","looking for a nsa encounter with a women who can handle all of that send pics and if you want to send number ill be waiting","2014-08-17T20:48:58-0400","2014-09-15T16:34:34-0400"," 0","m4w"
"4","http://indianapolis.craigslist.org","ppp","4624244205","http://indianapolis.craigslist.org/cas/4624244205.html","4624244205","Sep 15","ill get your girl while you watch","41","cas","casual encounters","indy","i have 8 inches and looking for a women who wants her man to watch her get it good send pics and lets do this now","2014-08-17T20:49:27-0400","2014-09-15T16:34:26-0400"," 0","m4mw"
"5","http://indianapolis.craigslist.org","ppp","4624281270","http://indianapolis.craigslist.org/cas/4624281270.html","4624281270","Sep 15","bwc looking for a women who wants it good pics to prove iam hung","39","cas","casual encounters","greenwood","i love bigger women iam good looking and hung looking for a women who enjoys sex a much as i do send pics and lets get started. you must be ddf as iam","2014-08-17T21:20:15-0400","2014-09-15T16:34:30-0400"," 0","m4w"
"6","http://indianapolis.craigslist.org","ppp","4625828583","http://indianapolis.craigslist.org/cas/4625828583.html","4625828583","Sep 15","KIK fun m4w or couples",NA,"cas","casual encounters",NA,"Let's chat/exchange pix on kik. Fit male, easy going, if you are attractive lets see where it goes.
Ragamuffin18 on kik","2014-08-18T19:29:13-0400","2014-09-15T16:08:06-0400"," 0",NA
"7","http://indianapolis.craigslist.org","ppp","4625834330","http://indianapolis.craigslist.org/cas/4625834330.html","4625834330","Sep 15","Daytime play? M4w or m4mw","36","cas","casual encounters","North","Hello, how are you today. I am usually out & about all over Indy during the day. Looking to see if anyone wants a visitor to have some naughty fun with. Say hello, and we can go from there. Feel free to ask anything. Hope to hear from you soon. Not posting much info on here, but will be happy to. Thanks","2014-08-18T19:33:02-0400","2014-09-15T16:10:01-0400"," 0",NA
"8","http://indianapolis.craigslist.org","ppp","4625838489","http://indianapolis.craigslist.org/cas/4625838489.html","4625838489","Sep 15","Lookin for a bi couple","36","cas","casual encounters","Northeast Indy","I will keep this short & sweet. Will be happy to answer any questions & tell you more about myself if interested. Educated professional, well spoken, respectful, fit, endowed, easy going & open minded. Not posting pix but have several to share. Looking forward to chatting and playing
Put today's date in subject line","2014-08-18T19:35:53-0400","2014-09-15T16:07:49-0400"," 0","m4mw"
"9","http://indianapolis.craigslist.org","ppp","4626167740","http://indianapolis.craigslist.org/cas/4626167740.html","4626167740","Sep 15","Cum vid",NA,"cas","casual encounters","Indy, north","Would you like to watch me cum? I'll send you a vid. Tell me what you think? Feel free to reply wit pic or vid of yourself","2014-08-19T00:09:38-0400","2014-09-15T16:08:59-0400"," 0",NA
"10","http://indianapolis.craigslist.org","ppp","4627202459","http://indianapolis.craigslist.org/m4w/4627202459.html","4627202459","Sep 15","let's fuck (hahahaha)","31","m4w","men seeking women","Southside/stop 11","Now that i've got you're attention hi i'm a swm looking for a woman that's nearby and not into playing games on line if this is u text me 317 nine three eight 4769 plz no men i'm straight. ...Ps not really looking to just have sex but if u read this than it served it's purpose","2014-08-19T16:11:51-0400","2014-09-15T17:32:45-0400"," 0",NA
"11","http://indianapolis.craigslist.org","ppp","4627431599","http://indianapolis.craigslist.org/cas/4627431599.html","4627431599","Sep 15","Gloryhole open for use","34","cas","casual encounters","Shelbyville","Just need to get off and go this holes for you. This is a private glory hole, it has its own separate entrance attached to the house. Whether your BI, Straight or Gay. Married, Single or Attached. Driving or walking. You are welcome to stop in. All I request is a picture of YOUR cock in the first email. No face Pic's or body Pic's please I don't need or want to know who you are, or what you drive this is completely anonymous on both sides of the hole.","2014-08-19T18:23:17-0400","2014-09-15T18:40:06-0400"," 0","m4m"
"12","http://indianapolis.craigslist.org","ppp","4627526870","http://indianapolis.craigslist.org/cas/4627526870.html","4627526870","Sep 15","straight here for younger","28","cas","casual encounters","carmel","hey,
Vgl guy here, 6 foot tall, muscular 210, 7 inch cut. Looking for  younger guy to give me head and leave. Send face/body pics for consideration. bj in subject line","2014-08-19T19:25:55-0400","2014-09-15T15:51:04-0400"," 0","m4m"
"13","http://indianapolis.craigslist.org","ppp","4628121211","http://indianapolis.craigslist.org/m4w/4628121211.html","4628121211","Sep 15","Looking for ""gamer"" wife","22","m4w","men seeking women","Cbus ohio","This is an odd place to look, but I'm tired of seeing my friends with thier own awesome gamer girls. Most of them have met them through online MMORPGS and currently right now i am not playing any. So here I am craigslist!lol
Basically it's as the title says... I'm looking for a gamer girl! But wait theres more! I'm looking for a gamer girl who wants an actual relationship! Marriage, kids, the whole shebang.
When it comes to games also, I mean actual games. I don't want to ask and then hear "" Oh I mainly just play call of duty"". Don't get me wrong, I love COD! But want a bit more from a player two:)
I want my attractive nerdy future wife! I'm pretty attractive I like to think. i don't think you'll be dissapointed. I have a lot going for me as well! I'm not just some nerd who stays on the couch all day.
Message me and find out:)
Also i'm in cbus,Ohio !Must be okay with that","2014-08-20T09:18:08-0400","2014-09-15T17:20:00-0400"," 0",NA
"14","http://indianapolis.craigslist.org","ppp","4628217483","http://indianapolis.craigslist.org/cas/4628217483.html","4628217483","Sep 15","HUNG and Looking for Younger ONLY... Fit, Clean, Fun...","21","cas","casual encounters","Indy","NO GUYS. If you are a guy, I will not respond. Stop wasting your time.
I'm a very well-hung, successful, athletic male... And I'm looking for someone younger for some fun. I'm 21 years old, 6'2, 185lbs, clean cut, in shape...
Im fresh out of college, and Im not ready to let go of all the younger women yet. lol. The age of consent in Indiana is 16, so I guess Im game for whatever.
Send me some pics and info about you and we can go from there...
NO GUYS please. I'm only interested in girls. Thanks.","2014-08-20T10:25:11-0400","2014-09-15T16:23:50-0400"," 0","m4w"
"15","http://indianapolis.craigslist.org","ppp","4629663384","http://indianapolis.craigslist.org/cas/4629663384.html","4629663384","Sep 15","Any good looking bi couples for some fun ?","24","cas","casual encounters","You host","Looking for this morning or early afternoon. I'm very clean and disease free so you guys must be also. I have only done this once before and it was a good time. I love to give oral to both guy and girl as well as recieve. I'm a bottom if it goes that far. Message me a pic and I'll reply with mine","2014-08-21T06:10:52-0400","2014-09-15T16:26:04-0400"," 0","m4mw"
"16","http://indianapolis.craigslist.org","ppp","4629936983","http://indianapolis.craigslist.org/m4m/4629936983.html","4629936983","Sep 15","I know you need a GREAT blowjob?","47","m4m","men seeking men","Beech Grove.","I know you do...All you have to do is:  Pick me up, we go and do our thing, then you bring me back.  I love to give a nice long deep throat.  I love it...  More if you want?  Just be clean, I am.
YES, I AM FAT...
NO, PICS.","2014-08-21T11:01:38-0400","2014-09-15T18:22:43-0400"," 0",NA
"17","http://indianapolis.craigslist.org","ppp","4631246717","http://indianapolis.craigslist.org/cas/4631246717.html","4631246717","Sep 15","Good looking bi guy for couple.","24","cas","casual encounters","You host","24 6'2"" 7inch cut. Very clean and disease free. Looking for a couple to have a 3sum with or a male with a big cock to suck on. Send me a message and we will go from there.","2014-08-22T06:20:12-0400","2014-09-15T16:25:46-0400"," 0","m4mw"
