"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://harrisburg.craigslist.org","ppp","4622239239","http://harrisburg.craigslist.org/msr/4622239239.html","4622239239","Sep 15","seeking a tiny f 18+for spinning fuck","37","msr","miscellaneous romance","s.central/york","Seeking very petite f 18+ for spinning and more...im gl,fit,nicely hung,wicked tounge and can host","2014-08-16T13:44:44-0400","2014-09-15T13:16:56-0400","0","m4w"
"2","http://harrisburg.craigslist.org","ppp","4623866620","http://harrisburg.craigslist.org/cas/4623866620.html","4623866620","Sep 15","Looking for a bbc top","32","cas","casual encounters","Harrisburg","Me: 32yo, discrete, chubby built guy, im
ddf, into safe fun,like giving or getting oral, facials, safe btm,  looking
For a nice thick bbc top to play with. 
Open to suggestions. 
in hbg area, free today and i can travel in east or west shore.  
Would like to find someone for some hot fun today.
Want to play with a bbc.
Put ""bbc"" in subject line to weed out spam. 
Send stats, location, what into, we can trade pic. 
Looking to do this today. Can be a one time
If interested can be a regular thing.","2014-08-17T16:14:43-0400","2014-09-15T13:22:52-0400","0","m4m"
"3","http://harrisburg.craigslist.org","ppp","4625079280","http://harrisburg.craigslist.org/m4w/4625079280.html","4625079280","Sep 15","Seeking young that have trouble wit bils",NA,"m4w","men seeking women","moneytown","I am seeking females under age 40 that are having issues making it. I can provide some bens if we make a connection.
I am a white, working class male in my mid 30s and I love woman of all sizes and colors, but younger girls with tattoos go to the front of the line.
I CANNOT HOST - So I will need you to be able to host and please be in Cumberland County or East Shore close to the river.
Please send pics and basic info and I will send mine","2014-08-18T12:48:35-0400","2014-09-15T14:21:40-0400","0",NA
"4","http://harrisburg.craigslist.org","ppp","4625080590","http://harrisburg.craigslist.org/m4w/4625080590.html","4625080590","Sep 15","Need female(s) that can host after 6pm",NA,"m4w","men seeking women","GreenRoses at your place","I would like to meet a female that can host or meet at local hotel. I have Green available. Would like to meet up sometime around 6-7pm any day this week if possible.
White male - mid 30's - I like woman of all shapes and sizes and backgrounds, but I really love tattoos and piercings. I cannot host!
Serious inquiries only please. 
Please include a pic showing baby bump or face/body. All emails will be answered. Check your spam folder if you don't see an immediate response from me.","2014-08-18T12:49:14-0400","2014-09-15T14:20:52-0400","0",NA
"5","http://harrisburg.craigslist.org","ppp","4625182555","http://harrisburg.craigslist.org/cas/4625182555.html","4625182555","Sep 15","right now","48","cas","casual encounters","new cumberland","Looking for bottom to suck my cock and then maybe get f#&%3d.
6'3"" 260 hairy 6 masc guy looking now can host
Reply with stats...pics if you have them. Looking for right now, today. Not looking for endless e-mails, you're either want to meet or not.","2014-08-18T13:38:11-0400","2014-09-15T13:15:27-0400","0","m4m"
"6","http://harrisburg.craigslist.org","ppp","4625238925","http://harrisburg.craigslist.org/m4w/4625238925.html","4625238925","Sep 15","Open to possibilities",NA,"m4w","men seeking women","Northern,  Maryland","Hello, ladies. Im 6'2"" 240 lbs. Light skinned black male. Who is very muscular and very attractive. But that would ultimately be up to you to decide. I do have pics. Im educated and intelligent. And open minded guy. And I'm a nice guy. I am a single full time father. I am not one for drama. Looking to be in a happy longterm relationship. Are you interested?","2014-08-18T14:05:17-0400","2014-09-15T16:15:19-0400","3",NA
"7","http://harrisburg.craigslist.org","ppp","4625354748","http://harrisburg.craigslist.org/cas/4625354748.html","4625354748","Sep 15","mature nice woman wanted who needs Hours of oral attention","58","cas","casual encounters",NA,"I would love to find a clean woman to sit on my face for as long as she wants. I will sensually work on you as your oral servant
Age, race, size, not that important but cleanliness is.
Nothing expected in return","2014-08-18T15:01:56-0400","2014-09-15T11:20:21-0400","0","m4w"
"8","http://harrisburg.craigslist.org","ppp","4627052723","http://harrisburg.craigslist.org/cas/4627052723.html","4627052723","Sep 15","looking for a FWB","47","cas","casual encounters","hershey","real woman - m4w (hershey) 
is there any woman out there who like to fuck and suck 
no bs
no drama
no donations
no websites 
just 2 adults fucking 
put ""real fuck"" in subject line","2014-08-19T14:53:24-0400","2014-09-15T08:55:53-0400","0","m4w"
"9","http://harrisburg.craigslist.org","ppp","4629615092","http://harrisburg.craigslist.org/cas/4629615092.html","4629615092","Sep 15","playmate need Ladies",NA,"cas","casual encounters","dauphin","SEVEN ONE SEVEN 943 and 4 TWO 4 TWO or Text I can host. or you NO NO NO NO NO MAN NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO  NO NO NO NO NO  NO  NO NO NO NO NO NO NO NO NO NO NO EMAIL TOO MANY SPAM ON HERE  YOU WILL BE DELETE 
185  lbs 5'7 Send pics Talk to you soon! As the title says that's what I'm looking for? If you fit any of the above please contact me loves to lick sum pussy will make you cum over and over. CUM RIDE ME a little spice to each 
I'm disease free,safe and sane! Would love to give you what you are not getting at home!!!! Hit me up if you're interested. we can set some thing up to meet","2014-08-21T02:59:48-0400","2014-09-15T05:03:16-0400","0","m4w"
"10","http://harrisburg.craigslist.org","ppp","4629786911","http://harrisburg.craigslist.org/cas/4629786911.html","4629786911","Sep 15","free HIV testing",NA,"cas","casual encounters","pa","Hi guys. 
Nearly half of all gay and bi men infected with HIV don't know it. 60 percent of bi men have never been tested. And 66 percent of all new infections are among men who have sex with men (despite only representing about 4 percent of the overall population). So...getting tested is important. 
SEND ME YOUR ZIP CODE AND I'LL SEND YOU LOCATIONS OF TESTING CENTERS NEAR YOU. It's safe, free and confidential. 
I can also answer basic questions about HIV, other STDs and sexual health. 
Ray
HIV Prevention and Care Project
University of Pittsburgh
Grad School of Public Health","2014-08-21T09:23:10-0400","2014-09-15T09:23:52-0400","0","m4m"
