"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://onslow.craigslist.org","ppp","4613735256","http://onslow.craigslist.org/cas/4613735256.html","4613735256","Sep 10","wanna cum inside you","30","cas","casual encounters","jax","Clean very discreet wm here.Wanna cum in you. Send pic n info we can discuss later. Be serious clean n real.","2014-08-11T11:45:09-0400","2014-09-10T11:18:31-0400"," 0","m4w"
"2","http://onslow.craigslist.org","ppp","4614028648","http://onslow.craigslist.org/cas/4614028648.html","4614028648","Sep 10","married",NA,"cas","casual encounters",NA,"Married seeking married to have some fun, email me for fun need to be clean and gl","2014-08-11T14:03:52-0400","2014-09-10T08:22:25-0400"," 0","m4m"
"3","http://onslow.craigslist.org","ppp","4614515879","http://onslow.craigslist.org/m4w/4614515879.html","4614515879","Sep 10","who wants to chill watch movies",NA,"m4w","men seeking women","jacksonville nc","I am 33 m no kids live alone drive have a degree and work and an attractive blk man who wants something in life been through alot just seeking a real good woman who wants the same","2014-08-11T18:17:25-0400","2014-09-10T20:14:44-0400"," 0",NA
"4","http://onslow.craigslist.org","ppp","4614821050","http://onslow.craigslist.org/cas/4614821050.html","4614821050","Sep 10","Right now!!!",NA,"cas","casual encounters","Henderson/ liberty crossings","Want to do this right now. Please send pic in first email to get started. I'm very real ddf. Will give more stats once I get your pic. Let's make this happen ;)","2014-08-11T21:54:06-0400","2014-09-10T14:38:24-0400"," 0","m4w"
"5","http://onslow.craigslist.org","ppp","4615068803","http://onslow.craigslist.org/cas/4615068803.html","4615068803","Sep 10","looking to rape someone","30","cas","casual encounters","southwest","you be 18-30 and send pics and  stats and be clean of disease you come to my house u come in i grip  u turn u around rip your pants and underwear off then i will rim u until your ass is wet and relaxed and then slide my cock inside u totally raw and leave your ass leaking cum then u go","2014-08-12T04:01:35-0400","2014-09-10T01:15:13-0400"," 0","m4m"
"6","http://onslow.craigslist.org","ppp","4615068991","http://onslow.craigslist.org/cas/4615068991.html","4615068991","Sep 11","i need a blow job right now","30","cas","casual encounters","southwest","Is there anyone in the southwest that can give me a blow job a i host  you be 18-30 and send pics and stats and looking for right now","2014-08-12T04:02:17-0400","2014-09-11T00:56:03-0400"," 0","m4m"
"7","http://onslow.craigslist.org","ppp","4615122079","http://onslow.craigslist.org/cas/4615122079.html","4615122079","Sep 10","we all could use a new friend",NA,"cas","casual encounters",NA,"Looking to have a great friendship for a lovely woman in the area.
 I am non-judgemental or you current relationship status if your OK with becoming friends with a married man.
 Want someone to talk with from time to time, someone who will listen and not judge me as I will always listen to you and not judge you. Someone who we can have fun and flirtatious chats with.
 Me, tall, fit and I thing handsome.. Lol.
 Tell me about you and what your looking for.
Your pic gets mine and change the subject to your favorite flower.","2014-08-12T07:21:25-0400","2014-09-10T07:57:44-0400"," 0","m4w"
"8","http://onslow.craigslist.org","ppp","4615123967","http://onslow.craigslist.org/cas/4615123967.html","4615123967","Sep 10","Sexy Handyman available for you.",NA,"cas","casual encounters",NA,"Needing some things fixed around the house or apartment, or even other stuff done.
Do you have a long or short list of things that you want done, but you can't do or have the time for, or the husband has not done for you.
All the while if you like you can flirt with me and maybe even try and seduce me, a little roleplaying action that you have only watched on TV and always wanted to contour self.
Well I am your man, I'm good looking, and know what I am doing.
Let me know what your looking for and what we can work out for compensation.
Put Fun and Work as the title in the subject line so I know you are real.","2014-08-12T07:25:18-0400","2014-09-10T07:59:57-0400"," 0","m4w"
"9","http://onslow.craigslist.org","ppp","4615124738","http://onslow.craigslist.org/stp/4615124738.html","4615124738","Sep 10","Friends ....",NA,"stp","strictly platonic","Swansboro, NC","I take it like you looking to make some new friends.   Yes i am married prefer you are too, it just would work out better, because we wound understand each other much better and not run to judgement, but instead be supportive. If over time we turn into more then friends, oh well its just human nature. Not looking to change our situations, just make life a little more enjoyable.
 Please reply with GOOD FRIENDS, in the subject line so that i know your real.","2014-08-12T07:26:51-0400","2014-09-10T07:57:34-0400"," 0","m4w"
"10","http://onslow.craigslist.org","ppp","4615229503","http://onslow.craigslist.org/cas/4615229503.html","4615229503","Sep 10","busty babes",NA,"cas","casual encounters","jacksonville","any sexy ladies around care to show your perfect tits and ass to a lonely horny man. willing to return with pics for you if youd like","2014-08-12T09:28:57-0400","2014-09-10T00:45:42-0400"," 0","m4w"
"11","http://onslow.craigslist.org","ppp","4615231783","http://onslow.craigslist.org/stp/4615231783.html","4615231783","Sep 10","Looking for friends im lonely!","25","stp","strictly platonic","Jacksonville","Just looking for a friend to hang out with. I like going to the gym, binge watching scary movies on Netflix and going to the beach. I'm happily married with 2 kids so not looking for more than just a friend. I have an excellent sense of humor but also know when to be serious. Let me know if you are interested in chatting I do have kik. Please put ""let's chat"" in the subject line.","2014-08-12T09:30:41-0400","2014-09-10T22:48:08-0400"," 0","w4w"
"12","http://onslow.craigslist.org","ppp","4615769453","http://onslow.craigslist.org/cas/4615769453.html","4615769453","Sep 10","i wanna feel....","30","cas","casual encounters","jax","A cock get hard in my mouth. I start sucking on the tip then more n more until it starts rising and getting hard.  Then when u get close to cumming turn me around and slowly slide inside me. Work it in slowly cuz I'm tight then start going faster n faster till ur ready to explode. I wanna feel u cum deep inside. Be clean serious n discreet. I can't host.","2014-08-12T14:17:30-0400","2014-09-10T11:18:48-0400"," 0","m4m"
"13","http://onslow.craigslist.org","ppp","4616511651","http://onslow.craigslist.org/cas/4616511651.html","4616511651","Sep 10","couple looking for fun.","42","cas","casual encounters",NA,"We are a married couple looking for couples with bi female some single men and bi females to play with wife only. Hubby will be there to watch only he will not join. She 5' 2""  nice big d tits nice ass and tight shaved pussy. In to most things sexual. Must be dd free and protection is a must. We drink sometimes and are 420 friendly. Can be a one night thing or if we all click it can be an ongoing thing. If interested get up with us. Send us a pic and we will send some in return. Thanks for reading.","2014-08-12T21:46:17-0400","2014-09-10T03:03:30-0400"," 0","mw4mw"
"14","http://onslow.craigslist.org","ppp","4616530827","http://onslow.craigslist.org/cas/4616530827.html","4616530827","Sep 10","looking for first bi experience","42","cas","casual encounters","jville","Looking for a female to lay me back and blow my mind then let me return the favor. I have a lot of toys we can use on each other too. I am married and would like my man to be there I feel better if he is there. He will not join just watch only. If you are married your man can watch also. If you are interested let me know.","2014-08-12T22:02:27-0400","2014-09-10T03:01:39-0400"," 0","w4w"
"15","http://onslow.craigslist.org","ppp","4617002282","http://onslow.craigslist.org/cas/4617002282.html","4617002282","Sep 10","let me rub U down",NA,"cas","casual encounters","jacksonville nc","Sexy vers Cd giving sensual masssage  for hot masculine guys.  Be clean ddf.  Safe clean discrete here.  Prefer white. Needs stats and pic.","2014-08-13T10:18:15-0400","2014-09-10T14:58:31-0400"," 0","t4m"
"16","http://onslow.craigslist.org","ppp","4617525329","http://onslow.craigslist.org/cas/4617525329.html","4617525329","Sep 10","looking for nsa",NA,"cas","casual encounters",NA,"looking for nsa fun must be ddf,hwp and put your favorite color in the subject and respond with your stats","2014-08-13T14:47:56-0400","2014-09-10T12:48:43-0400"," 0","m4w"
"17","http://onslow.craigslist.org","ppp","4617809184","http://onslow.craigslist.org/cas/4617809184.html","4617809184","Sep 10","full figured women","38","cas","casual encounters","swansboro","Looking to hook up with a full figured woman 38 d n bigger love giving and recieving oral lets play pic 4 pic","2014-08-13T17:20:53-0400","2014-09-10T08:46:24-0400"," 0","m4w"
"18","http://onslow.craigslist.org","ppp","4618308525","http://onslow.craigslist.org/cas/4618308525.html","4618308525","Sep 10","Looking for tomorrow","21","cas","casual encounters","Base","I am new to this but want to play with another guy. I am looking for a friendship with benefits. I am straight acting (and would like if you were too), but I would consider myself bi. I can meet on base tomorrow. I want to talk first and if i feel like we can have a good time, then we can meet up for some fun ;) i have sucked before and was told I was really good!! Looking to do really anything if we connect and are comfortable. Stats: 5'6"" 165lbs 7in cut. Shaven
Message me with face and below the waist pic, and if wanna know more or get together ;)","2014-08-13T23:43:12-0400","2014-09-10T19:07:18-0400"," 0","m4m"
"19","http://onslow.craigslist.org","ppp","4618425500","http://onslow.craigslist.org/cas/4618425500.html","4618425500","Sep 10","I am looking to get sucked and fuck ass","30","cas","casual encounters","southwest","Title says all i am looking to fuck a bottom and get sucked you be 18-30 and send pics and stats and looking for right now","2014-08-14T03:17:06-0400","2014-09-10T01:15:19-0400"," 0","m4m"
"20","http://onslow.craigslist.org","ppp","4618426259","http://onslow.craigslist.org/cas/4618426259.html","4618426259","Sep 10","i need a blow job right now","30","cas","casual encounters","southwest","Is there anyone in the southwest that can give me a blow job a i host  you be 18-30 and send pics and stats and looking for right now","2014-08-14T03:19:35-0400","2014-09-10T01:15:25-0400"," 0","m4m"
"21","http://onslow.craigslist.org","ppp","4619595737","http://onslow.craigslist.org/cas/4619595737.html","4619595737","Sep 10","like to give you head","47","cas","casual encounters","in wallace can go to you","im looking to meet  a man  and suck hem off i can go to you or you can come to me i meet you you lay back and i will make you fill good","2014-08-14T19:01:40-0400","2014-09-10T10:41:17-0400"," 0","m4m"
"22","http://onslow.craigslist.org","ppp","4620156899","http://onslow.craigslist.org/cas/4620156899.html","4620156899","Sep 10","Still Looking to Suck Cocks",NA,"cas","casual encounters","Kinston, Richlands,","WM, 50, I really need to suck cock today. I do swallow all loads. no reciprocation needed.Your Race, age be at least 18, and marital status no issue here. serious people only. send me a dick pic I will send you my text number. you must host. Lets make this happen today after 5pm. it can be a one time thing or I   can service your cock on a regular basis if you want. I am very discreet, straight acting.","2014-08-15T08:41:31-0400","2014-09-10T07:02:16-0400"," 0","m4m"
"23","http://onslow.craigslist.org","ppp","4620274696","http://onslow.craigslist.org/cas/4620274696.html","4620274696","Sep 10","Any BBW Looking For NSA Adult Fun",NA,"cas","casual encounters","Jacksonville n c","Title says it all Any BBW any age and race 910 looking or want to 330 hook up for some fun chill and hang out 2368 pot or change subject favorite color and in first response your pic will get mine","2014-08-15T10:16:21-0400","2014-09-10T12:34:55-0400"," 0","m4w"
"24","http://onslow.craigslist.org","ppp","4621575203","http://onslow.craigslist.org/cas/4621575203.html","4621575203","Sep 10","gh open now private location","27","cas","casual encounters","swansboro","Glory hole sheet up now in my house.  Come unzip and get drained by glwm married guy. Dick pic for location info. Open all night.","2014-08-16T01:02:15-0400","2014-09-10T23:01:17-0400"," 0","m4m"
"25","http://onslow.craigslist.org","ppp","4621904613","http://onslow.craigslist.org/cas/4621904613.html","4621904613","Sep 10","Two bisexual marines let's fuck today!!!","22","cas","casual encounters","Havelock","I am a females looking to have a threesome with two or more bisexual marines let's all fuck each other and have fun","2014-08-16T10:39:31-0400","2014-09-10T08:14:11-0400"," 0",NA
