"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://staugustine.craigslist.org","ppp","4620089534","http://staugustine.craigslist.org/cas/4620089534.html","4620089534","Sep 11","suck me off so wife can watch","49","cas","casual encounters","st. augustine","We are looking for a nice clean looking guy that has his own place that can invite my wife and I over so that she could watch you suck me off to completion. We will all be nude, she would want to see some guy suck my tits, balls, ass and then suck my cock until I explode.  She will be there nude  , just wanting to watch  a guy get me off.  We can only do this mid afternoon only, have family member living with us full time, can't host.  If you are for real, contact us, let us know what you look like by stats or picture and where in st. augustine that you live. If you can't host, don't bother contacting us. We will send our pictures to you after you send some to us.  Please include you age, ht wt, etc and where  you can host or we will not answer you back,  PLEASE READ CAREFULLY,,,,","2014-08-15T06:49:58-0400","2014-09-11T10:06:36-0400","0","m4m"
"2","http://staugustine.craigslist.org","ppp","4621708704","http://staugustine.craigslist.org/cas/4621708704.html","4621708704","Sep 10","papi can host on island","50","cas","casual encounters","st.aug beach","!  MON_FRI  A.M. CAN HOST . THIS PIC IS WHAT I WANT!  im into sucking and swollowing , im 7: and thick.like women too ALL BLACK MEN!!!! WELCOME ,"", MIDDLE EASTERN  1ST!!!!! / MEXICAN TOO. on island","2014-08-16T07:25:22-0400","2014-09-10T06:08:53-0400","3","m4mw"
"3","http://staugustine.craigslist.org","ppp","4621920378","http://staugustine.craigslist.org/cas/4621920378.html","4621920378","Sep 15","Herpes",NA,"cas","casual encounters","st. augustine","Are you interested in establishing a friendship with an honest, sincere, handsome, educated professional swm to share intimate & erotic fun? If you are sincerely looking for a class act- a new friend for an on-going, long term adventure, let's talk soon and discuss our mutual interests. I am for real, not interested in playing games, nor long extended e-mails which lead nowhere. Please tell me a bit about yourselves & what you're looking for. Hope to hear from an exceptional couple soon! Discretion assured.","2014-08-16T10:49:27-0400","2014-09-15T09:39:35-0400","0","m4mw"
"4","http://staugustine.craigslist.org","ppp","4623115815","http://staugustine.craigslist.org/m4w/4623115815.html","4623115815","Sep 14","male with hpv","22","m4w","men seeking women","Orlando","About me, I am a white male in great phisical shape. My personality is very friendly, caring, and honest.  I have a job. I do not do drugs and I only drink socially. On my spare time I enjoy outdoor activities and spending time with friends. I have HPV and I am looking for a HPV positive female or a female that is HPV friendly. I am interested in starting a friendship and dating if the friendship works out.  If you would like to know more about me send me a email.","2014-08-17T02:38:53-0400","2014-09-14T00:47:19-0400","0",NA
"5","http://staugustine.craigslist.org","ppp","4623286349","http://staugustine.craigslist.org/stp/4623286349.html","4623286349","Sep 13","I believe in second chances and first impressions","33","stp","strictly platonic","coleman","I am a 32 year old male seeking a pen-pal while in USP COLEMAN II U.S. PENITENTIARY.
I was sentenced to 135 months for conspiracy. There is more to this story and I'd like to share it with someone. I am a good guy that made a bad choice.
Get to know me. Although I am an independent, I am lonely, and looking for someone to share these long lonely days with. Everyone could use a friend, right?
If you are someone looking for fun, friendship or possibly more, please write. I'll respond to all letters.
email my cousin from this account for more details-- take a chance and get to know a really nice guy, that could really, really use a friend for the next few years.
Write to me
@
Dan Divich 96896-004
UPS Coleman II
US Penitentiary
PO Box 1034
Coleman Fl 33521
thanks","2014-08-17T09:49:23-0400","2014-09-13T19:08:47-0400","2","m4w"
"6","http://staugustine.craigslist.org","ppp","4624560991","http://staugustine.craigslist.org/cas/4624560991.html","4624560991","Sep 14","looking for petite teen","43","cas","casual encounters",NA,"Looking for petite teen under 5ft4 for nsa fun. 6ft3 225 8in uncut. Here on vacation looking to fulfill my fantasy. I have a high sex drive and huge cummer","2014-08-18T04:44:36-0400","2014-09-14T22:58:08-0400","0","m4w"
"7","http://staugustine.craigslist.org","ppp","4624794604","http://staugustine.craigslist.org/cas/4624794604.html","4624794604","Sep 14","Young Cock Needed",NA,"cas","casual encounters",NA,"u must be white,cut,clean,disease free,discrete and in nice shape....prefer smooth and slender. No reciprocation needed. complete stats and a cock pic in 1st email...or NO reply","2014-08-18T10:23:06-0400","2014-09-14T14:25:30-0400","0","m4m"
"8","http://staugustine.craigslist.org","ppp","4629788719","http://staugustine.craigslist.org/cas/4629788719.html","4629788719","Sep 11","2 HOT FIT BI MALES (4) HOT female","35","cas","casual encounters","st augustine, FL","2 HOT FIT BI MALES (4) HOT female  !!!!!!!!!!!!!!!!!!!!!!!!1
Have hotel, both ultra fit |  hung & bi looking for (1) special hot fit attractive girl... 
Send pics & Info then Phone Verf later
No time for games, fem only! Next few days","2014-08-21T09:24:37-0400","2014-09-11T11:53:59-0400","0","mm4w"
"9","http://staugustine.craigslist.org","ppp","4630567775","http://staugustine.craigslist.org/m4w/4630567775.html","4630567775","Sep 11","Young retired veteran","28","m4w","men seeking women","Putnam county","If you want to feel incomparable romance. Don't hesitate! Independent handsomely sexy musican and retired soldier. 28 yrs old . 6ft 1in. 215lbs with  too many tattoos to list.","2014-08-21T16:30:37-0400","2014-09-11T16:12:22-0400","3",NA
"10","http://staugustine.craigslist.org","ppp","4631270508","http://staugustine.craigslist.org/cas/4631270508.html","4631270508","Sep 12","I will make it LAST","31","cas","casual encounters","st.aug","If u r ready for sum nice hard dick and wet touge all nite long I'm ready r U 9oh4fourninefive5sixoh9 B real no games only text LETS GET IT DONE","2014-08-22T07:22:10-0400","2014-09-12T12:08:14-0400","0","m4w"
