"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://imperial.craigslist.org","ppp","4600995885","http://imperial.craigslist.org/cas/4600995885.html","4600995885","Aug 31","looking for NSA fun","45","cas","casual encounters","Yuma, Az","Hello ladies, Im a 45 yr old married man looking for discrete fun. I love my wife but need something different. I'm looking for a woman 25 to 50 yrs old. I'm willing to travel to the Imperal Valley to meet up. Put your age in the subject line so I know your real, no men or hookers. I hope to hear from you  also send a pic and some info","2014-08-03T09:25:26-0700","2014-08-31T03:52:57-0700"," 0","m4w"
"2","http://imperial.craigslist.org","ppp","4603746768","http://imperial.craigslist.org/msr/4603746768.html","4603746768","Aug 31","lonely? Cause I am. :(",NA,"msr","miscellaneous romance",NA,"lonely? want a HuG? - m4w
You feel lonely? Me too. Sometimes I just want someone to just hug me. Kiss me.ÃâÃÂ 
Maybe go to the movies, eat out dinner. or just hangout. But I giess people today are to afriad to fail in a relationship. That they rather be all alone. Precious time WAISTED. BUT THERE S ALWAYS"" CL.""
if you think we can start something email me. (Only people that live in the Imperial valley)","2014-08-04T22:41:20-0700","2014-09-07T17:39:15-0700"," 0","m4w"
"3","http://imperial.craigslist.org","ppp","4605176623","http://imperial.craigslist.org/cas/4605176623.html","4605176623","Aug 31","milf. !!!!!",NA,"cas","casual encounters",NA,"not satisfied? - m4w
Hello. There. Are unsatisfied with your man? He can't make you come, or he doesn't pay attention to you.? Well I'm here to give you everything you Need to be happy.
You feel that this is you, email me back. I'm not a wierd or anything like that. I'm sane N safe. and I hope you are as well. And if you can attach a pic. THANK YOU.
And if you are curvy a is plus for me.. It all depends.","2014-08-05T17:52:38-0700","2014-09-07T17:39:59-0700"," 0","m4w"
"4","http://imperial.craigslist.org","ppp","4606645970","http://imperial.craigslist.org/cas/4606645970.html","4606645970","Sep 2","looking for female in amateur filming bj scene",NA,"cas","casual encounters","Huntington beach",".71 four .Looking to four.four .three 9 seven 6 six. females interested in getting into the adult film industry. One Bj scene couple of hours no problem... I'll forward the footage to my producer. Call me for a appointment. . Send pictures and contact Digits","2014-08-06T15:23:12-0700","2014-09-02T13:34:46-0700"," 0","m4w"
"5","http://imperial.craigslist.org","ppp","4607169620","http://imperial.craigslist.org/cas/4607169620.html","4607169620","Aug 29","Fun bottom for top..not picky","26","cas","casual encounters","Centro","Std free here
New to the valley 
I'll let you do whatever you want for small $$$
Professional but struggling ATM but I host. You won't regret it.
Five seven one
Six four two
Three zero two nine!!!!!
Let's have fun","2014-08-07T00:26:09-0700","2014-08-29T20:00:21-0700"," 0","m4m"
"6","http://imperial.craigslist.org","ppp","4608233756","http://imperial.craigslist.org/cas/4608233756.html","4608233756","Sep 5","Turned on by family taboo?","27","cas","casual encounters","Brawley","27 male here looking to chat with others who have fantasies or thoughts about family taboo or family members. No judgement.","2014-08-07T14:43:09-0700","2014-09-05T09:02:18-0700"," 0","m4m"
"7","http://imperial.craigslist.org","ppp","4608692701","http://imperial.craigslist.org/cas/4608692701.html","4608692701","Sep 4","CD looking for a top man",NA,"cas","casual encounters","Calexico","I am a cd (closet) , I am looking for a top man that can treat me and make feel like a woman,
I am hispanic,5'10"",175 lbs.Need discretion and ddf.","2014-08-07T20:51:56-0700","2014-09-04T21:42:00-0700"," 0","t4m"
"8","http://imperial.craigslist.org","ppp","4609540316","http://imperial.craigslist.org/cas/4609540316.html","4609540316","Aug 30","curious and looking to explore","31","cas","casual encounters","Brawley / Calipatria","Been curious to explore with another married or bicurious guy.
Im clean cut, attractive, masculine, hwp, and curious. 
Not looking to meet gay dudes or senior citizens. Be between 25-50.","2014-08-08T11:34:24-0700","2014-08-30T11:13:34-0700"," 0","m4m"
"9","http://imperial.craigslist.org","ppp","4610287578","http://imperial.craigslist.org/cas/4610287578.html","4610287578","Aug 31","2 guys looking for total masculine guy","40","cas","casual encounters","calexico","Vers gay men looking for Hard Hung Horny TOP guys 18 - 45 for 3 way action; kissing, Fucking and Fucking! disease free, and like to play safe.  hispanic, 5.9 200lbs hiapanic.  PICTURE and Stats on first e-mail.  Available after 10.00.  Serious and Discreet is a must.    Not into endless emails..............","2014-08-08T20:10:10-0700","2014-08-31T19:57:28-0700"," 0","mm4m"
"10","http://imperial.craigslist.org","ppp","4610289184","http://imperial.craigslist.org/cas/4610289184.html","4610289184","Aug 31","2 guys looking for total masculine guy","40","cas","casual encounters","calexico","Seriously looking for a real top...someone that knows what to do and satisfy another guy. We are a couple of guys who are very clean, disease free & HIV (-) negative guys here. Only play safe.Fucking, Sucking, Kissing. Not looking for any guys who think they are tops that when it comes down to it they really want to bttm. Send pic on first response!!!!!! Not into long e-mails and only response if your interested. Available after 10:00PM.","2014-08-08T20:12:04-0700","2014-08-31T19:56:08-0700"," 0","mm4m"
