"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://meadville.craigslist.org","ppp","4606699162","http://meadville.craigslist.org/cas/4606699162.html","4606699162","Sep 4","3 way massage exchange","27","cas","casual encounters","Franklin","I am looking for an open minded couple who could use a good massage. I think it would be a lot of fun and so relaxing to all take turns massaging each other. If we all participated and took turns getting massaged by the other two...I think we all would come out of it feeling much more relaxed and stress free. Open minded is a must. This is not a sex ad but there will be male/male contact when giving massages ( hands on body )  I am open to doing this with any age couple.  I would appreciate a pic and location in the first reply. Being clean is a must ( in all aspects )  I am sane, clean, and open minded...Lets have fun  Thank you    I hope to do this later tonight if possible.","2014-08-06T18:58:27-0400","2014-09-04T21:51:07-0400","0","m4mw"
"2","http://meadville.craigslist.org","ppp","4606705713","http://meadville.craigslist.org/cas/4606705713.html","4606705713","Sep 4","stroke","28","cas","casual encounters","Franklin","Would you be willing to share your wife's, girlfriend's, daughter's, or whoever else's panties with me and watch me get off in them. Maybe you could even help me? Looking for older men. Please be clean and not crazy. This would be a one time thing.  Its on my bucket list haha.  A pic or two would be nice in the reply. Your location too. Thanks","2014-08-06T19:02:53-0400","2014-09-04T21:49:55-0400","0","m4m"
"3","http://meadville.craigslist.org","ppp","4609720094","http://meadville.craigslist.org/m4w/4609720094.html","4609720094","Sep 5","Looking for a local woman who wants some TL C","47","m4w","men seeking women","clarion/surrounding","First off I am only looking for NSA meetings.  I want to enjoy your body with my fingers, hands, lips and tongue.  Taste you all that I am allowed too.  I am drug free and disease free.  I do not smoke or drink.  I am not a skinny guy nor muscular, I am a big cuddly kind of bear.  Single or married woman is fine.  If you are looking for someone to hold you close, caress you slowly tenderly lovingly and LONGINGLY then I am the guy.  My age limit is early 20's to whatever.  Size of your body doesn't matter nor your race.  I can't host but can meet you somewhere if you are looking for privacy as well.  I am discreet.  If you are looking for gifts or generous keep moving, not interested.  I am honest and sincere in my wishes to find someone so please be as well.","2014-08-08T16:10:05-0400","2014-09-05T16:01:29-0400","0",NA
"4","http://meadville.craigslist.org","ppp","4611417602","http://meadville.craigslist.org/cas/4611417602.html","4611417602","Sep 5","NO ""SAFE WORDS"" BDSM  (also M4W)",NA,"cas","casual encounters","Venango - Clarion","You be under 25 and thin or  toned or in decent shape.  Must be disease-free like me.  Only HMU if you are ready to endure pain.  Leather strap spanking like you've never had AND / OR caning - my choice.   You will be tied, bound and secured so once you agree to do this, there's no changing your mind.  
We're doing this without safe words.  I'll roll 10 dice.  You will receive anywhere from 10 to 60 lashes, depending upon what numbers come up.  If I think you are in real need of major discipline, I may administer lashes with a leather strap, whacks with a wooden paddle, lashes with a rope whip and /  or strokes with a thin cane.
HMU with your stats and a pic of your body and ass.   Any other pics you want to send are cool, too.  DO NOT CONTACT me unless you are ready to endure pain (which can bring pleasure).  This process may take 1-2 hours and it's not for the faint at heart.  You must host or we do this outside somewhere safe and remote.
Tell me what night you are available and be ready for the most pleasurable pain you've ever had.  I'll bring the spanking table and all accessories.","2014-08-09T17:26:19-0400","2014-09-05T13:29:38-0400","0","m4m"
"5","http://meadville.craigslist.org","ppp","4612188712","http://meadville.craigslist.org/cas/4612188712.html","4612188712","Sep 4","BJ TONIGHT 10PM to 2 AM",NA,"cas","casual encounters","Mobile within 15 miles of Oil City","G/L oral bottom looking for under 24, thin or in good shape, HWP and horny.   We meet - you get a BJ to completion and we jet.  Outdoor play is cool.  Any race.    You be ddf like me.  Just send your stats and a body/cock pic to set it up.   Not interested in old or overweight - just my preference.     MUST BE VERY DISCREET !!!  Good ass for the right dude.","2014-08-10T11:13:07-0400","2014-09-04T16:46:19-0400","0","m4m"
"6","http://meadville.craigslist.org","ppp","4612364244","http://meadville.craigslist.org/cas/4612364244.html","4612364244","Sep 6","ORAL BOTTOM GUY LOOKING",NA,"cas","casual encounters","FRANKLIN TO CLARION","Posted a few times before but never found anyone meeting the description.  Clean, discreet oral bottom guy willing to relieve your stress later tonight.   Only looking for a thin or toned and clean and ddf (-420) dude under 24.   No olds, overweights or flamers.    Great BJ for you with swallowing or clean, tight ass.   Any race is cool.  No recip needed.    Outdoor fun only after 9 PM tonight.  HMU with a body pic and your stats and let's do it.  This can be totally anonymous.
No need to talk or see each other.  It can be dark outside somewhere safe and private.  You walk up and find me on my knees and get a great BJ.  Or, tell me to get on all fours.  Bust one  then jet.  I'm a g/l, MWM, 6'1"", 195 lbs., ddf, sane and easy going guy.  TONIGHT OR TOMORROW NIGHT.","2014-08-10T13:10:05-0400","2014-09-06T15:20:50-0400","0","m4m"
"7","http://meadville.craigslist.org","ppp","4612405687","http://meadville.craigslist.org/cas/4612405687.html","4612405687","Sep 7","Lay around and ..",NA,"cas","casual encounters","Crawford/erie","I'm looking to play ASAP!.  Around 6:00.  Lots of kissing touching oral etc .  No pressure just erotic man on man. Come and join me I can host. Supply a face pic (there needs to be an attraction on my end) and put Erotic in the subject line to weed out spam.  Age and stats as well!  Let's have some fun!","2014-08-10T13:36:14-0400","2014-09-07T19:00:42-0400","0","m4m"
"8","http://meadville.craigslist.org","ppp","4613019710","http://meadville.craigslist.org/cas/4613019710.html","4613019710","Sep 5","stress relief","27","cas","casual encounters","Meadville","I need to relieve some stress so i'm looking for a woman's throat to fuck. Or atleast a nice sloppy bj.
Looking for this weekend
6' 225# 8"" dick.","2014-08-10T20:39:35-0400","2014-09-05T23:41:09-0400","2","m4w"
"9","http://meadville.craigslist.org","ppp","4616401438","http://meadville.craigslist.org/cas/4616401438.html","4616401438","Sep 7","Wanting to hookup with ebony beauty!","27","cas","casual encounters",NA,"The title says it all. I've always wanted to get in bed with a ebony gal.  Looking for a woman 25-50 years old. Size is not an issue at all. Your picture gets mine. Also tell me what you enjoy doing. I'm up for anything. I'm DDF and you must be too. You must be able to host Or we can get a hotel room together. This can be a one time thing or on going! Can't wait to hear from you.","2014-08-12T20:21:05-0400","2014-09-07T16:59:24-0400","0","m4w"
"10","http://meadville.craigslist.org","ppp","4617155888","http://meadville.craigslist.org/cas/4617155888.html","4617155888","Sep 9","friends","45","cas","casual encounters","meadville","Looking to hook up with someone who can host. Im married, discrete, mid forties, not overweight and prefer the same. Into mutual oral and if we click i've bottomed a couple times i'm tight and want it slow. Please no long string of emails, so exchanging pics early is probably the way to go. I'm 6', 185 lbs, 7"" cut, trimmed and clean. Just not into overweight, sorry. Send a pic and put ""host"" in subject. Thanks.","2014-08-13T11:43:30-0400","2014-09-09T12:35:08-0400","0","m4m"
