"","cityurl","subcl","post_id","post_link","post_data_id","post_date_raw","post_title","post_price","post_subcl","post_subcltype","post_loc","post_text","post_date","post_last_update","post_pics","post_type"
"1","http://lakecity.craigslist.org","ppp","4602783198","http://lakecity.craigslist.org/cas/4602783198.html","4602783198","Sep 3","older men or couples for nsa","33","cas","casual encounters","branford","So here we go I'm in my 30s kinda chub white single male smooth down there and I'm ddf .looking for ddf private person for one time thing or time to time thing looking for close to branford fl . Want to have my anal cherry taken and try deep throat I kinda want us to be alone were I can be naked and fem what u to be older than 48 years old must host I'm not I'm ready for this looks not that big a deal like lengh no big girth . Safe play only .till we build up some trust. I also don't mind couples and no married men please. send pic I'll send mine no face pic just neck down . Put kiss kiss in header to weed out spam .... this is nsa or time to time . And this is not spam so quit flaging me","2014-08-04T14:24:58-0400","2014-09-12T11:08:59-0400","0","m4m"
"2","http://lakecity.craigslist.org","ppp","4603826118","http://lakecity.craigslist.org/m4m/4603826118.html","4603826118","Sep 2","looking for uncut cuys to fill a fettish",NA,"m4m","men seeking men","love oak fl","like the title say looking for guys  to  fill  a fetish of mine 
looking  for  uncut guys for play time 
just  be  hwp, and be a desent  guy with out any hang up 
ddf, and hiv neg as i am   
hit  me up  with pic and stats  to get mine
and  what all  u r   looking to  get into action wise 
looking  for  soon 
thanks","2014-08-05T06:01:12-0400","2014-09-02T08:44:48-0400","0","m4m"
"3","http://lakecity.craigslist.org","ppp","4606008366","http://lakecity.craigslist.org/cas/4606008366.html","4606008366","Sep 2","I'm looking for a good top who likes fucking a bottom",NA,"cas","casual encounters",NA,"I'm a bottom like to suck a little I'm looking to have a good time with a top so if u want  to have a good time let me know","2014-08-06T12:41:31-0400","2014-09-05T19:11:13-0400","0","m4m"
"4","http://lakecity.craigslist.org","ppp","4612842208","http://lakecity.craigslist.org/cas/4612842208.html","4612842208","Sep 2","looking to suck or  get  sucked  maybe more",NA,"cas","casual encounters","live oak","looking   for   guys   that  like   to  suck  and   swallow   
that  might  like to   get   sucked   and   swallowed  as  well  
would   like   hwp guys   that  have no age  hang ups  
hwp would   love  uncut  but  do like   cut  as  well  
might  be   into   more   
send stats  and   pics   in  first e mail  or  be   deleted 
put  swallow in   the   subject like   to weed  out  spam or  be deleted 
ur   pic   get  mine","2014-08-10T18:21:34-0400","2014-09-02T08:44:48-0400","0","m4m"
"5","http://lakecity.craigslist.org","ppp","4613599061","http://lakecity.craigslist.org/cas/4613599061.html","4613599061","Sep 2","hello ladies any size, shape, age or race","26","cas","casual encounters","lake city","I'm coming to lake city today and I'm looking for a hookup I promise you will be satisfied..","2014-08-11T10:34:00-0400","2014-09-02T07:55:21-0400","0","m4w"
"6","http://lakecity.craigslist.org","ppp","4614489088","http://lakecity.craigslist.org/cas/4614489088.html","4614489088","Sep 1","looking for a straight","43","cas","casual encounters","lake city","Wm clean in shape love pussy very masc looking for anthoer guy friend that wants bj from another masc guy no fem here & not looking for that so don't waste my time! If you want very DL guy & our gf  an hang out & no one knows then hit me up & go from their & I don't want any recp from u! At all! Gf  can't know this has to stay dl","2014-08-11T18:01:24-0400","2014-09-01T17:26:08-0400","0","m4m"
"7","http://lakecity.craigslist.org","ppp","4619199826","http://lakecity.craigslist.org/m4w/4619199826.html","4619199826","Sep 13","DINNER AND MOVIE DATES",NA,"m4w","men seeking women","lake city","......................I LIKE TO GO OUT TO EAT OR TO A MOVIE AND I DO NOT LIKE GOING OUT ALONE............
IF YOU ARE FEMALE ,AGE 24-40 AND LIKE TO GO OUT TO DINNER OR GO OUT TO A MOVIE,SOMETIMES....PLEASE EMAIL ME
I LIVE IN LAKE CITY,FLORIDA.I  AM A OLDER MAN ,DIVORCED FOR MANY YEARS.TO LEARN MORE PLEASE EMAIL ME FOR MY PICTURES ETC.
THANKS","2014-08-14T15:04:28-0400","2014-09-13T08:38:45-0400","0",NA
"8","http://lakecity.craigslist.org","ppp","4619865260","http://lakecity.craigslist.org/cas/4619865260.html","4619865260","Sep 13","any truckers needing head","48","cas","casual encounters","valdosta lake park","looking to give head to truckers traveling i75 tonight. 47.6ft.200 lbs. white masculine male. Can travel some to meet","2014-08-14T22:43:07-0400","2014-09-13T18:31:41-0400","0","m4m"
"9","http://lakecity.craigslist.org","ppp","4619927526","http://lakecity.craigslist.org/cas/4619927526.html","4619927526","Sep 8","let me deep throat you tonight.","28","cas","casual encounters","lake city","Im feeling like sucking some dick tonight its late and im horny come let me swallow that cock.","2014-08-14T23:51:54-0400","2014-09-08T21:22:15-0400","0","m4m"
"10","http://lakecity.craigslist.org","ppp","4624938777","http://lakecity.craigslist.org/m4m/4624938777.html","4624938777","Sep 1","tops only","21","m4m","men seeking men","lake city fl","I'm black ddf looking for tops WHAT YOU SEE IS WHAT YOU GET!!!if. you serious hmu if not dont waste my time...send face pic in first email or no response NO MARRIED GUYS!!! SEND FACE PIC IN FIRST EMAIL IF YOU DO NOT HAVE FACE PIC IN FIRST EMAIL I WILL NOT RESPOND AT ALL!!!I DON'T HAVE A CAR SO DON'T ASK CAN I COME TO YOU!!!","2014-08-18T11:40:15-0400","2014-09-01T10:55:57-0400","2","m4m"
